feature	score	p-value	#I-out-of-135	#O-out-of-291
,,group_642	146.608375939	9.55747014564e-34	77.0	5.0
,,group_11732	141.139605585	1.49973768098e-32	71.0	3.0
,,topB_2	135.922051145	2.0751919721e-31	72.0	5.0
,,group_11703	135.922051145	2.0751919721e-31	72.0	5.0
,,group_4175	133.923752526	5.67745193141e-31	79.0	10.0
,,group_11709	133.78623018	6.0846548094e-31	71.0	5.0
,,group_11701	133.78623018	6.0846548094e-31	71.0	5.0
,,group_13818	133.78623018	6.0846548094e-31	71.0	5.0
,,group_7165	133.78623018	6.0846548094e-31	71.0	5.0
,,group_6416	133.78623018	6.0846548094e-31	71.0	5.0
,,group_13821	133.78623018	6.0846548094e-31	71.0	5.0
,,group_16673	133.78623018	6.0846548094e-31	71.0	5.0
,,yhaV	133.78623018	6.0846548094e-31	71.0	5.0
,,group_11706	133.78623018	6.0846548094e-31	71.0	5.0
,,group_2233	133.78623018	6.0846548094e-31	71.0	5.0
,,soj_4	133.78623018	6.0846548094e-31	71.0	5.0
,,group_7170	133.78623018	6.0846548094e-31	71.0	5.0
,,group_21825	133.78623018	6.0846548094e-31	71.0	5.0
,,group_9984	133.78623018	6.0846548094e-31	71.0	5.0
,,group_1377	133.78623018	6.0846548094e-31	71.0	5.0
,,group_6414	133.78623018	6.0846548094e-31	71.0	5.0
,,group_11711	133.78623018	6.0846548094e-31	71.0	5.0
,,group_11708	133.78623018	6.0846548094e-31	71.0	5.0
,,group_13813	132.398731166	1.22393545973e-30	72.0	6.0
,,group_2501	130.788402698	2.75457918467e-30	79.0	11.0
,,group_1510	130.788402698	2.75457918467e-30	79.0	11.0
,,group_14932	128.841008018	7.34743655796e-30	67.0	4.0
,,group_4170	128.702629445	7.87796825151e-30	78.0	11.0
,,group_895	128.702629445	7.87796825151e-30	78.0	11.0
,,group_9986	128.143727015	1.04402093157e-29	70.0	6.0
,,group_21831	126.700324006	2.16054254704e-29	66.0	4.0
,,group_196	125.248428153	4.49058042213e-29	67.0	5.0
,,group_21937	123.963261481	8.58179103527e-29	63.0	3.0
,,group_21935	123.963261481	8.58179103527e-29	63.0	3.0
,,group_16710	123.963261481	8.58179103527e-29	63.0	3.0
,,group_21936	123.963261481	8.58179103527e-29	63.0	3.0
,,group_13822	123.891755673	8.89669234395e-29	68.0	6.0
,,group_16672	123.115463918	1.31565441678e-28	66.0	5.0
,,group_21827	123.115463918	1.31565441678e-28	66.0	5.0
,,group_21824	123.115463918	1.31565441678e-28	66.0	5.0
,,group_21832	123.115463918	1.31565441678e-28	66.0	5.0
,,group_3756	123.115463918	1.31565441678e-28	66.0	5.0
,,group_6204	123.115463918	1.31565441678e-28	66.0	5.0
,,group_21830	123.115463918	1.31565441678e-28	66.0	5.0
,,group_7210	123.115463918	1.31565441678e-28	66.0	5.0
,,group_21828	123.115463918	1.31565441678e-28	66.0	5.0
,,group_21829	123.115463918	1.31565441678e-28	66.0	5.0
,,group_16670	123.115463918	1.31565441678e-28	66.0	5.0
,,group_4189	123.115463918	1.31565441678e-28	66.0	5.0
,,hcaR_4	122.420268176	1.86772117706e-28	64.0	4.0
,,group_13844	122.420268176	1.86772117706e-28	64.0	4.0
,,group_21934	121.817397128	2.53092313019e-28	62.0	3.0
,,group_9987	120.983145148	3.85392327703e-28	65.0	5.0
,,group_21833	120.983145148	3.85392327703e-28	65.0	5.0
,,group_21834	120.983145148	3.85392327703e-28	65.0	5.0
,,group_13845	120.280935529	5.49072692116e-28	63.0	4.0
,,rapA_4	120.280935529	5.49072692116e-28	63.0	4.0
,,group_16709	120.280935529	5.49072692116e-28	63.0	4.0
,,group_1501	119.643069874	7.57315321052e-28	66.0	6.0
,,group_16674	119.643069874	7.57315321052e-28	66.0	6.0
,,group_226	117.520045819	2.20856602497e-27	65.0	6.0
,,group_16671	116.278519983	4.13021497164e-27	66.0	7.0
,,group_4525	116.278519983	4.13021497164e-27	66.0	7.0
,,group_10837	113.017442184	2.13885017494e-26	66.0	8.0
,,group_21871	112.054753723	3.47577348095e-26	64.0	7.0
,,group_21870	112.054753723	3.47577348095e-26	64.0	7.0
,,dbpA_2	112.054753723	3.47577348095e-26	64.0	7.0
,,group_13837	112.054753723	3.47577348095e-26	64.0	7.0
,,group_4326	111.622159742	4.3232823206e-26	74.0	14.0
,,group_5261	109.944742268	1.00760729828e-25	63.0	7.0
,,group_13789	108.817309406	1.77954636998e-25	64.0	8.0
,,group_41853	108.204481672	2.42430858893e-25	59.0	5.0
,,group_6181	106.36983739	6.11819079598e-25	78.0	19.0
,,group_11387	104.231732462	1.79984804405e-24	69.0	13.0
,,group_4732	102.642531191	4.01422042029e-24	64.0	10.0
,,tnsA	101.826560006	6.06021302691e-24	56.0	5.0
,,group_21879	101.826560006	6.06021302691e-24	56.0	5.0
,,group_11723	101.826560006	6.06021302691e-24	56.0	5.0
,,group_21878	101.826560006	6.06021302691e-24	56.0	5.0
,,group_21898	101.05211518	8.95948603731e-24	54.0	4.0
,,group_286	101.05211518	8.95948603731e-24	54.0	4.0
,,group_21941	100.573032237	1.14110876987e-23	57.0	6.0
,,group_4776	98.4600524702	3.31647845668e-23	56.0	6.0
,,group_16667	98.4600524702	3.31647845668e-23	56.0	6.0
,,group_21877	98.4600524702	3.31647845668e-23	56.0	6.0
,,aadB	97.6734227253	4.93400573665e-23	49.0	2.0
,,hin_3	97.64235163	5.01203844273e-23	63.0	11.0
,,group_21940	97.3145618557	5.91437655179e-23	57.0	7.0
,,pcrA	96.2572668263	1.00884201078e-22	58.0	8.0
,,group_16434	96.0977472318	1.09349154922e-22	65.0	13.0
,,group_16873	95.5902681668	1.41299311082e-22	62.0	11.0
,,group_22316	95.5902681668	1.41299311082e-22	62.0	11.0
,,group_22315	95.5902681668	1.41299311082e-22	62.0	11.0
,,group_22318	95.5902681668	1.41299311082e-22	62.0	11.0
,,group_11754	95.4578188569	1.51076229025e-22	53.0	5.0
,,group_16736	95.4578188569	1.51076229025e-22	53.0	5.0
,,group_11755	95.2151457299	1.70778675431e-22	56.0	7.0
,,group_21404	94.2383505155	2.79728197937e-22	54.0	6.0
,,group_16720	94.1706264869	2.89464487579e-22	57.0	8.0
,,intS_5	94.1706264869	2.89464487579e-22	57.0	8.0
,,group_21942	94.1706264869	2.89464487579e-22	57.0	8.0
