feature	score	p-value	#I-out-of-148	#O-out-of-278
PA14_20530	1887.52558836	0.0	2930.0	1528.0
PA14_15435	1776.51064557	0.0	1979.0	10054.0
PA14_15450,merD	1734.85572833	0.0	1777.0	9363.0
PA14_15420	1553.48226216	0.0	1942.0	9401.0
PA14_15445,merE	1477.01777712	0.0	1919.0	9145.0
PA14_22080	1384.85509973	4.10639602669e-303	796.0	5562.0
PA14_15475,merT	1303.96586496	1.55376258341e-285	3407.0	12676.0
PA14_22230	1297.82788014	3.35161496334e-284	619.0	4796.0
PA14_15470,merP	1295.21419769	1.23949600334e-283	2666.0	10713.0
PA14_22220	1260.74270283	3.84134721999e-276	623.0	4731.0
PA14_22270	1237.13437145	5.18878692527e-271	1155.0	6344.0
PA14_22210	1220.25596218	2.41626171385e-267	578.0	4496.0
PA14_23370,orfK	1188.4467257	1.97768916267e-260	3547.0	2876.0
PA14_22190	1155.98337765	2.24640646817e-253	831.0	5171.0
PA14_23350,orfA	1126.47363467	5.82174379643e-247	3214.0	2546.0
PA14_22100	1123.40871686	2.69887089053e-246	581.0	4301.0
PA14_23380,orfH	1098.81795651	5.96753921338e-241	3504.0	2936.0
PA14_15460,merA	1054.71195251	2.30235265804e-231	3964.0	13293.0
PA14_22140	1024.74487773	7.51080569905e-225	618.0	4209.0
PA14_22120	1002.55725222	4.99358150694e-220	823.0	4800.0
PA14_15480,merR	981.998851722	1.46927188069e-215	3947.0	13006.0
PA14_22180	958.436944849	1.94432175903e-210	491.0	3654.0
PA14_22250	931.628524638	1.30704347461e-204	593.0	3926.0
PA14_59710,cupD1	927.962429437	8.18892420393e-204	690.0	113.0
PA14_22090	926.40628181	1.78444712615e-203	839.0	4673.0
PA14_23360,wzz	903.523218945	1.68235222959e-198	4239.0	4182.0
PA14_22110	903.098142923	2.08124387417e-198	666.0	4092.0
PA14_22240	894.29213507	1.70862336684e-196	645.0	4007.0
PA14_54880	877.774324025	6.66012864962e-193	1250.0	601.0
PA14_60320,pilE	874.003704336	4.39738972931e-192	3544.0	3304.0
PA14_22260	867.859266932	9.52732704159e-191	531.0	3589.0
PA14_15430,tnpR	830.523478003	1.24698422309e-182	2551.0	9045.0
PA14_15410	814.065616969	4.72036756242e-179	2648.0	9237.0
PA14_08250	791.199053577	4.42138640094e-174	6011.0	6909.0
PA14_08200	782.092596909	4.22189912438e-172	6639.0	7856.0
PA14_22130	771.059379269	1.05783492618e-169	552.0	3442.0
PA14_49510,pyoS3I	766.140111424	1.24167964187e-168	1872.0	7112.0
PA14_55090	752.789867237	9.92625624689e-166	1769.0	1255.0
PA14_54980	723.241884169	2.64070670209e-159	996.0	463.0
PA14_30940,trbB	710.095002083	1.90766387426e-156	3404.0	10737.0
PA14_01220	702.777123845	7.4439255437e-155	1228.0	708.0
PA14_31260	700.260698594	2.62430040533e-154	1814.0	6767.0
PA14_30850,trbI	697.592896949	9.98035089371e-154	4584.0	13475.0
PA14_33300	693.109155869	9.42267091107e-153	5286.0	6082.0
PA14_54910	693.064873016	9.63393600645e-153	942.0	432.0
PA14_53580	691.675526783	1.93166116122e-152	1859.0	1426.0
PA14_39480	677.993089339	1.82541022836e-149	2000.0	1612.0
PA14_33350	657.766141638	4.57239446568e-145	4970.0	5704.0
PA14_08140,XR2	656.735264935	7.66187887718e-145	4144.0	12286.0
PA14_14560	653.080672626	4.77670036052e-144	1541.0	1096.0
PA14_22160	649.640482343	2.67484861747e-143	525.0	3085.0
PA14_33310	638.634341322	6.62142307549e-141	5934.0	7180.0
