feature	score	p-value	#I-out-of-31	#O-out-of-102
PA14_40650_3629958|1	28.1214708757	1.13934825073e-07	10.0	1.0
PA14_58350_5196125|1	23.0322580645	1.59305841639e-06	7.0	0.0
PA14_18480,algX_1585946|1	23.0322580645	1.59305841639e-06	7.0	0.0
PA14_40620_3626356|1	21.0665286643	4.43609644307e-06	9.0	2.0
PA14_09200,ssb_779967|1	20.9994518237	4.59414800094e-06	11.0	4.0
PA14_18160_1559906|1	19.7419354839	8.86349160797e-06	6.0	0.0
PA14_08330_713929|1	19.7419354839	8.86349160797e-06	6.0	0.0
PA14_14200_1212926|7	19.7419354839	8.86349160797e-06	6.0	0.0
PA14_37980_3388786|1	19.7419354839	8.86349160797e-06	6.0	0.0
PA14_34130_3032606|1	19.7419354839	8.86349160797e-06	6.0	0.0
PA14_05775_511171|1	19.7419354839	8.86349160797e-06	6.0	0.0
PA14_34820_3095175|2	19.7419354839	8.86349160797e-06	6.0	0.0
PA14_31220_2714701.1|1	19.7419354839	8.86349160797e-06	6.0	0.0
PA14_58420_5205431|1	19.7419354839	8.86349160797e-06	6.0	0.0
PA14_47860_4258697|1	19.7419354839	8.86349160797e-06	6.0	0.0
PA14_52760,aotO_4676715|1	19.7419354839	8.86349160797e-06	6.0	0.0
PA14_04520_402198|1	19.7419354839	8.86349160797e-06	6.0	0.0
PA14_49750_4426215|1	19.7419354839	8.86349160797e-06	6.0	0.0
PA14_11150_971422|1	19.7419354839	8.86349160797e-06	6.0	0.0
PA14_64920_5787404|1	19.7419354839	8.86349160797e-06	6.0	0.0
PA14_35740,tpnA_3178059|1	19.4478336496	1.03385035451e-05	13.0	7.0
PA14_31190_2710989.1|1	18.9304237824	1.35573272037e-05	12.0	6.0
PA14_09200,ssb_779855|1	18.4829419671	1.71431805207e-05	11.0	5.0
PA14_63750_5684015|1	18.4412160025	1.75226662368e-05	7.0	1.0
PA14_66230,waaG_5900078|1	18.4412160025	1.75226662368e-05	7.0	1.0
PA14_09200,ssb_779915|1	18.1353573688	2.05745394799e-05	10.0	4.0
