feature	score	p-value	#I-out-of-44	#O-out-of-382
PA14_59630	660.799741603	1.00094372476e-145	109.0	7594.0
PA14_59620	653.920368438	3.13698325935e-144	72.0	6930.0
PA14_22080	623.003342564	1.66166552267e-137	51.0	6307.0
PA14_22120	588.85528647	4.44529490294e-130	27.0	5596.0
PA14_22190	584.308769836	4.33352710302e-129	50.0	5952.0
PA14_15430,tnpR	583.614439501	6.13579363881e-129	406.0	11190.0
PA14_59610	583.157211864	7.71482492871e-129	120.0	7079.0
PA14_22090	569.741993238	6.38910626061e-126	30.0	5482.0
PA14_22220	564.323878716	9.63909759986e-125	24.0	5330.0
PA14_22210	560.163235941	7.74657488565e-124	11.0	5063.0
PA14_22230	552.286546968	4.0047472462e-122	33.0	5382.0
PA14_22270	550.8607716	8.1797040548e-122	156.0	7343.0
PA14_15410	545.020238194	1.52510428625e-120	453.0	11432.0
PA14_22100	514.326955951	7.25772750301e-114	22.0	4860.0
PA14_04710	509.639923644	7.59551146039e-113	367.0	9939.0
PA14_22110	508.630518825	1.25943376791e-112	18.0	4740.0
PA14_31260	506.238677028	4.17423342748e-112	252.0	8329.0
PA14_22240	492.153505905	4.84435363722e-109	20.0	4632.0
PA14_22140	478.595219241	4.31938333903e-106	36.0	4791.0
PA14_22250	455.752415393	4.03876204567e-101	30.0	4489.0
PA14_22180	451.045251931	4.2720902591e-100	12.0	4133.0
PA14_29330	433.550378002	2.74255834477e-96	418.0	9844.0
PA14_15420	430.585945774	1.2115942294e-95	499.0	10844.0
PA14_22130	416.5158771	1.39898886455e-92	20.0	3974.0
PA14_22260	410.002547331	3.66076610906e-91	30.0	4090.0
PA14_49510,pyoS3I	391.734082046	3.47030480101e-87	357.0	8627.0
PA14_13950	376.24520703	8.17427474898e-84	1536.0	7810.0
PA14_15445,merE	361.646288411	1.23342184233e-80	534.0	10530.0
PA14_08250	348.246559577	1.02088964878e-77	1980.0	10940.0
PA14_22160	345.466469667	4.11526897643e-77	33.0	3577.0
PA14_55410	341.794512264	2.59454220777e-76	797.0	13413.0
PA14_08320	340.584074522	4.76068974663e-76	1891.0	10391.0
PA14_15450,merD	325.604351202	8.71334148522e-73	571.0	10569.0
PA14_13910	310.128546925	2.0474892392e-69	1158.0	5743.0
PA14_28250	300.627718781	2.4044350997e-67	1056.0	15801.0
PA14_59600	299.766833669	3.70314335926e-67	100.0	4222.0
PA14_15435	292.392179241	1.49737081048e-65	672.0	11361.0
PA14_30930,trbC	290.775562546	3.36952763098e-65	489.0	9188.0
PA14_15470,merP	287.499364338	1.74353310772e-64	785.0	12594.0
PA14_54970	283.609537969	1.22753229223e-63	11.0	2660.0
PA14_08200	279.777605533	8.39575608878e-63	2110.0	12385.0
PA14_13920	271.875778071	4.42686972535e-61	855.0	4028.0
PA14_07480	270.193462292	1.02978140326e-60	1050.0	15311.0
PA14_08260	257.099781597	7.35712097959e-58	2143.0	12825.0
PA14_08330	253.35601726	4.81744484071e-57	1950.0	11492.0
PA14_23410,orfJ	236.840600903	1.92138421255e-53	56.0	2988.0
PA14_31160	235.353512071	4.05403824845e-53	821.0	12307.0
PA14_54850	233.883085876	8.48274487874e-53	277.0	5965.0
PA14_43090	229.89642412	6.27958261822e-52	343.0	6737.0
PA14_30850,trbI	221.921236328	3.44604582053e-50	1256.0	16803.0
PA14_13880	218.209215955	2.2233424439e-49	847.0	4247.0
PA14_08280	215.669596968	7.961534512e-49	2204.0	13681.0
PA14_08240	204.728314312	1.94118304112e-46	2382.0	15105.0
PA14_10090	196.265602072	1.36395076958e-44	207.0	4684.0
PA14_32850	195.660853084	1.84833940528e-44	1057.0	5771.0
PA14_10840	193.396102916	5.76857755842e-44	949.0	13095.0
PA14_43100	190.73080281	2.20198394184e-43	905.0	12583.0
PA14_22540,wrbA	187.694155653	1.01312455425e-42	480.0	7852.0
PA14_10120	186.37089123	1.97027291651e-42	185.0	4300.0
PA14_28790	186.13849707	2.21441106899e-42	90.0	3025.0
PA14_13890	183.868024353	6.93301379906e-42	953.0	5152.0
PA14_15560	183.149815318	9.94763902503e-42	12.0	1803.0
PA14_01220	180.618219974	3.55172283454e-41	20.0	1916.0
PA14_53570	179.630564034	5.83557458283e-41	824.0	11546.0
PA14_08230	175.642075202	4.3350627612e-40	2058.0	13065.0
PA14_15475,merT	175.404690974	4.88464653698e-40	1150.0	14933.0
PA14_15500,traK	174.272251309	8.63237155985e-40	0.0	1513.0
PA14_28800	171.788332156	3.01015300597e-39	156.0	3776.0
PA14_10830	170.322728101	6.29042275176e-39	1120.0	14535.0
PA14_35710	170.281115522	6.42344993782e-39	126.0	3366.0
PA14_31270	167.904305955	2.12277140929e-38	277.0	5241.0
PA14_30690	165.246327484	8.08165899838e-38	841.0	11511.0
PA14_30940,trbB	163.374083435	2.07251764366e-37	998.0	13143.0
PA14_54880	159.157810937	1.72846045575e-36	26.0	1825.0
PA14_54910	158.261780105	2.71294533333e-36	0.0	1374.0
PA14_15530,trbK	157.340314136	4.31307755681e-36	0.0	1366.0
PA14_31190	149.779318021	1.93729514338e-34	972.0	12647.0
PA14_30960,traG	149.618832341	2.10026741805e-34	1030.0	13249.0
PA14_22550	148.252286377	4.178138304e-34	847.0	11309.0
PA14_54860	147.434554974	6.30574296358e-34	0.0	1280.0
PA14_10050	147.207461835	7.06934610277e-34	98.0	2763.0
PA14_08220	146.954620391	8.02881488277e-34	2241.0	14794.0
PA14_28750	146.395280423	1.0639659641e-33	1079.0	13702.0
PA14_13210	146.194017585	1.17740585596e-33	314.0	5425.0
PA14_03285	146.046880327	1.26792161093e-33	342.0	5748.0
PA14_15520,trbJ	145.06853148	2.07480981239e-33	160.0	3551.0
PA14_28770	144.222956794	3.17573999614e-33	209.0	4151.0
PA14_03400	143.581822293	4.38550885433e-33	90.0	2619.0
PA14_54900	143.498176012	4.57412877103e-33	12.0	1457.0
PA14_13870	142.744860229	6.68369064309e-33	1350.0	8268.0
PA14_22530	142.576036288	7.27661642337e-33	607.0	8656.0
PA14_63450	140.517503866	2.05139384756e-32	99.0	2711.0
PA14_35720	139.61217436	3.23610838697e-32	153.0	3405.0
PA14_03390	138.775789864	4.9309242208e-32	179.0	3722.0
PA14_13900	138.019656977	7.215896982e-32	1211.0	7317.0
PA14_22520	136.611000807	1.46680518377e-31	595.0	8439.0
PA14_15490	132.460732984	1.18630075962e-30	0.0	1150.0
PA14_15360	132.211728045	1.34483243949e-30	113.0	2814.0
PA14_54890	132.133195635	1.39909888907e-30	37.0	1755.0
PA14_48450	131.896958042	1.57590363431e-30	959.0	12209.0
PA14_30880,trbL	131.519953184	1.90549445769e-30	774.0	10271.0
PA14_46510	131.474764416	1.94936800684e-30	54.0	2000.0
PA14_03265	131.41454141	2.00941260996e-30	455.0	6834.0
PA14_18970,pldA	131.342097729	2.08409758093e-30	1245.0	15130.0
PA14_53610	130.047864028	4.00014721407e-30	36.0	1721.0
PA14_10080	129.667374824	4.84534790817e-30	148.0	3237.0
PA14_54870	128.014949348	1.11400712596e-29	33.0	1657.0
PA14_22500	127.928198678	1.16377928854e-29	555.0	7879.0
PA14_55080	127.704813794	1.30242230394e-29	82.0	2356.0
PA14_35980	127.510456552	1.43642086857e-29	1064.0	13213.0
PA14_53600	126.391355584	2.52450697045e-29	45.0	1822.0
PA14_13220	125.977183838	3.11038887955e-29	705.0	9454.0
PA14_30900,trbJ	124.540029015	6.41714836864e-29	1031.0	12821.0
PA14_30950	123.801141754	9.31239836454e-29	779.0	10198.0
PA14_14310	122.781582089	1.55676769983e-28	766.0	10045.0
PA14_54980	122.566026361	1.73542848548e-28	22.0	1437.0
PA14_31180	121.442365724	3.0575597682e-28	1068.0	13143.0
PA14_20600	121.404996224	3.1156983958e-28	965.0	12087.0
PA14_48470	120.963567975	3.89214289485e-28	653.0	8824.0
PA14_48460	119.014657941	1.03958450697e-27	900.0	11375.0
PA14_28810	118.378136021	1.43292814345e-27	644.0	8688.0
PA14_23390,orfE	118.159295734	1.60007468662e-27	152.0	3164.0
PA14_28240	118.055399073	1.68612218425e-27	1032.0	12713.0
PA14_18960	116.718766805	3.30801290403e-27	946.0	11808.0
PA14_13200	115.91184257	4.96901321583e-27	809.0	10379.0
PA14_48190	115.228474945	7.01332925028e-27	1683.0	19180.0
PA14_55050	114.387016383	1.07203652886e-26	114.0	2645.0
PA14_48500	112.535310095	2.72763698196e-26	924.0	11507.0
PA14_31090	112.37399705	2.95883969137e-26	462.0	6644.0
PA14_54950	110.076790852	9.42673304098e-26	56.0	1828.0
PA14_03310	108.738111639	1.85209049257e-25	267.0	4422.0
PA14_49020	108.324622114	2.28172355988e-25	1960.0	13236.0
PA14_53670	107.99464332	2.69505589025e-25	1033.0	12535.0
PA14_59970	106.989816268	4.47462826284e-25	1640.0	18571.0
PA14_28820	106.793552437	4.94045197148e-25	404.0	5931.0
PA14_59390	106.685536969	5.21720316073e-25	1012.0	12297.0
PA14_40470	105.754848316	8.34454394025e-25	967.0	11822.0
PA14_03350	105.518004935	9.40395497157e-25	659.0	8640.0
PA14_23440,orfL	105.412524716	9.9181008897e-25	216.0	3790.0
PA14_31250	104.967941652	1.24127955043e-24	166.0	3190.0
PA14_59580	104.344420442	1.70033939505e-24	358.0	5390.0
PA14_03190	102.6427053	4.01386763784e-24	2395.0	25806.0
PA14_55040	101.184768006	8.37912000012e-24	13.0	1103.0
PA14_08310	101.173336133	8.42761877426e-24	2152.0	14822.0
PA14_03250	100.525958782	1.16855362194e-23	542.0	7326.0
PA14_55020	99.6335078534	1.83375541376e-23	0.0	865.0
PA14_08270	99.4055966096	2.0574034953e-23	2167.0	14968.0
PA14_28760	98.6319302495	3.04076587944e-23	1730.0	19259.0
PA14_30980	98.5473336995	3.17347891029e-23	121.0	2567.0
PA14_55000	98.4563048208	3.32276079524e-23	13.0	1079.0
PA14_15610	98.1427790948	3.89277668367e-23	249.0	4083.0
PA14_58720	97.7348362876	4.78332658709e-23	360.0	5321.0
PA14_59120	97.5392820029	5.27983731148e-23	70.0	1899.0
PA14_46530	96.5789462858	8.57553426305e-23	50.0	1616.0
PA14_48200	95.8005938037	1.27057598422e-22	1208.0	14050.0
PA14_39540	95.76289093	1.29500514972e-22	1758.0	19463.0
PA14_15540,trbL	94.061054776	3.05939946019e-22	115.0	2444.0
PA14_48950	94.0578510775	3.0643552153e-22	1376.0	9031.0
PA14_14540	92.7156592099	6.03739828949e-22	456.0	6289.0
PA14_59170	92.2617801047	7.59367777947e-22	0.0	801.0
PA14_59570	92.017207073	8.59260866847e-22	324.0	4845.0
PA14_46520	91.2993473315	1.2350136257e-21	82.0	1995.0
PA14_51520,spcU	90.1001921816	2.26399718278e-21	988.0	11732.0
PA14_35920	89.0654281548	3.8196819797e-21	1736.0	19084.0
PA14_03200	88.7925129511	4.3847232519e-21	2532.0	26732.0
PA14_13960	88.6783820612	4.64513907769e-21	461.0	2494.0
PA14_31150	88.0989698634	6.22600437566e-21	831.0	10107.0
PA14_03210	88.0878848469	6.2609932949e-21	2105.0	22624.0
PA14_31130	87.6683785512	7.74019898037e-21	531.0	7005.0
PA14_03270	86.4859772183	1.40731661482e-20	742.0	9170.0
PA14_48490	86.2288469488	1.60272617084e-20	808.0	9838.0
PA14_59820	85.156478692	2.75663056305e-20	1795.0	19557.0
PA14_58940	84.1960664231	4.48061241506e-20	571.0	7366.0
PA14_55060	83.9267271302	5.13456637763e-20	1189.0	13606.0
PA14_24870	83.4350165875	6.58452584644e-20	509.0	6705.0
PA14_35990	83.2105019031	7.37647864794e-20	1238.0	14074.0
PA14_36000,prpR	82.8470116271	8.8656180371e-20	2130.0	22720.0
PA14_48210	82.6178072305	9.95561230159e-20	1109.0	12785.0
PA14_46550	82.4041532671	1.10920483985e-19	81.0	1891.0
PA14_51570	81.418063318	1.82680580941e-19	1903.0	20501.0
PA14_20550	80.7864400051	2.51477681953e-19	1651.0	18051.0
PA14_31100	80.6695046409	2.66807989839e-19	678.0	8409.0
PA14_54920	80.0447532964	3.66024790669e-19	99.0	2094.0
PA14_59700	79.5662764977	4.66317358869e-19	1657.0	18078.0
PA14_15400,repC	79.2488030748	5.47605268624e-19	66.0	1664.0
PA14_31070	78.9532575367	6.35969839e-19	1070.0	12319.0
PA14_59830	78.9194665204	6.46941309499e-19	2187.0	23154.0
PA14_15480,merR	78.9181103436	6.4738557136e-19	1399.0	15554.0
PA14_14300	78.7328697115	7.11026211567e-19	598.0	7552.0
PA14_14430	78.5097199916	7.96055813364e-19	2058.0	14507.0
PA14_35970	77.686592572	1.20758265786e-18	1459.0	16109.0
PA14_53620	76.7437018088	1.94648043616e-18	1866.0	13048.0
PA14_39520	76.7302525718	1.9597814068e-18	2011.0	21409.0
PA14_31110	76.2952745152	2.44267714875e-18	679.0	8339.0
PA14_30860,trbG	75.4480134413	3.75155496217e-18	1175.0	13278.0
PA14_03320	75.2604895802	4.12532827562e-18	579.0	7295.0
PA14_59650	74.8326150124	5.12362534061e-18	1581.0	17221.0
PA14_28980	74.8239499181	5.14616232163e-18	578.0	7277.0
PA14_59660	74.6616933544	5.58697334037e-18	1555.0	16965.0
PA14_51530,exoU	74.613823932	5.72409821636e-18	1071.0	12234.0
PA14_23400	74.1053143482	7.40586872731e-18	184.0	3037.0
PA14_58950	73.8656177014	8.36201878133e-18	1162.0	13114.0
PA14_01770	73.772043371	8.76796503605e-18	685.0	8353.0
PA14_55030	72.7658257972	1.45982906495e-17	14.0	868.0
PA14_60010	72.2357175917	1.90967834667e-17	1517.0	16535.0
PA14_59780,rcsC	72.1889786733	1.95544835513e-17	103.0	2058.0
PA14_31220	71.8570149185	2.31369542393e-17	211.0	3315.0
PA14_59640	71.7067373537	2.49678580323e-17	1566.0	16995.0
PA14_03340	71.512645039	2.75486969866e-17	520.0	6620.0
PA14_54960	70.6368924469	4.29411297742e-17	48.0	1339.0
PA14_59690	68.8927299057	1.03967380627e-16	2040.0	21460.0
PA14_15380,repA	68.6652951989	1.16676251231e-16	115.0	2164.0
PA14_46560	68.5154055506	1.25890279011e-16	216.0	3327.0
PA14_30990	68.3570158501	1.36419023029e-16	124.0	2268.0
PA14_53590	67.6009791572	2.00168134971e-16	191.0	3034.0
PA14_15590	67.5696083066	2.03378502701e-16	369.0	4974.0
PA14_49000	67.2504287957	2.39118791372e-16	340.0	1827.0
PA14_23430	66.5509326636	3.4096870615e-16	264.0	3830.0
PA14_03380	64.4907220448	9.69879755816e-16	473.0	6012.0
PA14_01130	64.0186913194	1.23244375728e-15	932.0	10626.0
PA14_15370	63.9732233377	1.26121797716e-15	18.0	851.0
PA14_27990	63.8441725109	1.34660093531e-15	1865.0	13293.0
PA14_48960	63.8136672944	1.36761479967e-15	713.0	4492.0
PA14_03330	63.6325867604	1.49928429407e-15	557.0	6860.0
PA14_35940	63.603896158	1.52127996123e-15	1495.0	16096.0
PA14_14560	63.3282867089	1.74973529858e-15	148.0	2489.0
PA14_59560	62.5910478465	2.54407246978e-15	247.0	3588.0
PA14_10110	62.3235873104	2.91413754565e-15	191.0	2965.0
PA14_59920	61.4206531998	4.60949852489e-15	1976.0	20627.0
PA14_35730	61.157365049	5.26902902348e-15	242.0	3513.0
PA14_49030	60.9897455094	5.73728728234e-15	110.0	2016.0
PA14_08300,JF1	60.4624781172	7.49944579511e-15	2389.0	17509.0
PA14_36150	60.4237560513	7.64843200168e-15	792.0	9161.0
PA14_39530	60.1164557932	8.94077099394e-15	1872.0	19600.0
PA14_63440	59.6933149368	1.10852446896e-14	542.0	6634.0
PA14_51610	59.5416716008	1.19731772199e-14	1593.0	16924.0
PA14_59880	59.1460386051	1.46393765609e-14	1532.0	16329.0
PA14_59760,cupD5	58.8586387435	1.69416321851e-14	0.0	511.0
PA14_15580	58.7152878159	1.82220136622e-14	406.0	5218.0
PA14_59960	57.8241411622	2.86630317667e-14	2074.0	21442.0
PA14_51550	57.3851561735	3.58301227664e-14	1051.0	11639.0
PA14_14420	56.5015245913	5.61548188902e-14	1587.0	11267.0
PA14_32340	56.4813568082	5.67337385849e-14	2600.0	19296.0
PA14_60140	55.4775347657	9.45332223998e-14	2265.0	23164.0
PA14_08210	55.0661196297	1.1654258872e-13	2329.0	17167.0
PA14_59850	54.4431296041	1.60012150609e-13	1506.0	15947.0
PA14_03360	54.2071267921	1.80431252269e-13	613.0	7245.0
PA14_10130	53.7930220118	2.22762490017e-13	2737.0	20470.0
PA14_15600	53.3636496722	2.77178589244e-13	293.0	3945.0
PA14_14550	53.0497467304	3.25206918074e-13	666.0	7751.0
PA14_30910,trbE	52.7585447407	3.77178834411e-13	1369.0	14589.0
PA14_53630	51.9446038486	5.70887285973e-13	1407.0	9952.0
PA14_36010	51.3780383414	7.6186076779e-13	1586.0	16619.0
PA14_34020	51.2938349657	7.95249903572e-13	1814.0	13166.0
PA14_60000	51.2673059983	8.06069795086e-13	2167.0	22100.0
PA14_26340	51.1809041663	8.42340656211e-13	1726.0	12473.0
PA14_31170	51.1501688761	8.5563319622e-13	756.0	8602.0
PA14_09480,phzA1	50.850956729	9.96526900186e-13	1614.0	16869.0
PA14_59680	49.7366965562	1.75826353074e-12	1193.0	12817.0
PA14_30870,trbF	49.7225213883	1.77101277151e-12	1046.0	11399.0
PA14_15460,merA	49.5480561289	1.93571563423e-12	1501.0	15756.0
PA14_03370	49.179148712	2.33620883229e-12	588.0	6892.0
PA14_35860	48.894716336	2.70077314554e-12	1534.0	16050.0
PA14_59790,pvrR	48.844941697	2.77018935874e-12	63.0	1310.0
PA14_09470,phzB1	48.8015236913	2.83219701068e-12	1652.0	17166.0
PA14_41290	48.7424924561	2.91873684497e-12	1418.0	14942.0
PA14_46460	48.2404296485	3.77033884127e-12	269.0	3610.0
PA14_35880	48.205945921	3.83723015783e-12	1684.0	17450.0
PA14_24410	48.1730639409	3.90212031983e-12	3039.0	23079.0
PA14_59860	47.0953822705	6.76148004386e-12	1087.0	11726.0
PA14_34340,mtlZ	46.8459423379	7.67919283767e-12	2965.0	22522.0
PA14_51600	46.6405796527	8.52759376724e-12	1975.0	20139.0
PA14_55070	46.1838204471	1.07662399935e-11	1592.0	16516.0
PA14_60020	45.4250852532	1.58590122569e-11	2107.0	21333.0
