feature	score	p-value	#I-out-of-293	#O-out-of-31
PA14_24790,opdQ_2168550|29	47.2580645161	6.22294251561e-12	0.0	5.0
PA14_52900_4690097|1	47.2580645161	6.22294251561e-12	0.0	5.0
PA14_37260,opdO_3319434|1	37.8064516129	7.81229831579e-10	0.0	4.0
PA14_24790,opdQ_2168590|1	37.8064516129	7.81229831579e-10	0.0	4.0
PA14_24790,opdQ_2168501|2	37.8064516129	7.81229831579e-10	0.0	4.0
PA14_52910_4691019|1	37.8064516129	7.81229831579e-10	0.0	4.0
PA14_52900_4689439|2	37.8064516129	7.81229831579e-10	0.0	4.0
PA14_52900_4690154|3	37.7326874381	8.11335806296e-10	1.0	5.0
PA14_52900_4689306|1	30.9590758245	2.63526869802e-08	2.0	5.0
PA14_52900_4690148.1|1	30.9590758245	2.63526869802e-08	2.0	5.0
PA14_31080_2703974|1	29.3950897281	5.90270131088e-08	4.0	6.0
PA14_52900_4689272|1	28.3548387097	1.00994052048e-07	0.0	3.0
PA14_52910_4690304|1	28.3548387097	1.00994052048e-07	0.0	3.0
PA14_37260,opdO_3319443|1	28.3548387097	1.00994052048e-07	0.0	3.0
PA14_52910_4691081|1	28.3548387097	1.00994052048e-07	0.0	3.0
PA14_38660,scoA_3448274|2	28.3548387097	1.00994052048e-07	0.0	3.0
PA14_31280_2720021|1	28.3548387097	1.00994052048e-07	0.0	3.0
PA14_59940_5337306|1	28.3548387097	1.00994052048e-07	0.0	3.0
PA14_09200,ssb_780069|1	28.3548387097	1.00994052048e-07	0.0	3.0
PA14_52900_4689908|1	28.3548387097	1.00994052048e-07	0.0	3.0
PA14_00650_66907|1	28.3548387097	1.00994052048e-07	0.0	3.0
PA14_52910_4690375|1	28.3548387097	1.00994052048e-07	0.0	3.0
PA14_32790_2863116|1	28.3548387097	1.00994052048e-07	0.0	3.0
PA14_33360_2937257|1	25.9053176263	3.58579989251e-07	3.0	5.0
PA14_52900_4689634|15	25.9053176263	3.58579989251e-07	3.0	5.0
PA14_31400,ctpH_2732404|1	25.9053176263	3.58579989251e-07	3.0	5.0
PA14_52910_4690313|1	25.9053176263	3.58579989251e-07	3.0	5.0
PA14_19110,rhlB_1650336|1	25.7184650646	3.95029281669e-07	5.0	6.0
PA14_31220_2714701.1|1	25.7184650646	3.95029281669e-07	5.0	6.0
PA14_29000_2508134|1	24.9755086926	5.80632054827e-07	13.0	9.0
PA14_38640,scoB_3447826|1	22.6081691071	1.98638203811e-06	2.0	4.0
PA14_52910_4690936|1	22.6081691071	1.98638203811e-06	2.0	4.0
PA14_59050_5259841|1	22.6081691071	1.98638203811e-06	2.0	4.0
PA14_62350,phuR_5563234|1	22.6081691071	1.98638203811e-06	2.0	4.0
PA14_35080,arsH_3123557|1	22.6081691071	1.98638203811e-06	2.0	4.0
PA14_02980_260777|2	22.6081691071	1.98638203811e-06	2.0	4.0
PA14_58060_5165837|1	22.6081691071	1.98638203811e-06	2.0	4.0
PA14_32580_2829569|2	22.6081691071	1.98638203811e-06	2.0	4.0
PA14_30960,traG_2690143.1|3	21.9981283717	2.72916471654e-06	4.0	5.0
PA14_59200_5272099|2	21.9981283717	2.72916471654e-06	4.0	5.0
PA14_31190_2711458|1	21.9981283717	2.72916471654e-06	4.0	5.0
PA14_31180_2710518.1|2	21.9981283717	2.72916471654e-06	4.0	5.0
PA14_63550,fdhE_5667298|1	21.9981283717	2.72916471654e-06	4.0	5.0
PA14_30890_2683040|1	21.9981283717	2.72916471654e-06	4.0	5.0
PA14_31190_2711727|1	21.9981283717	2.72916471654e-06	4.0	5.0
PA14_31190_2712436|1	21.606187383	3.3477013228e-06	9.0	7.0
PA14_30910,trbE_2685943|1	21.606187383	3.3477013228e-06	9.0	7.0
PA14_30960,traG_2690389|1	21.4069360343	3.7142509308e-06	12.0	8.0
PA14_30960,traG_2689423|1	20.1109511429	7.30770478564e-06	7.0	6.0
PA14_63780_5685318|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_14010_1200922|2	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_03300_299437|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_21300_1845502|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_59940_5337479|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_33610_2968201|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_52910_4690376|2	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_33630,pvdJ_2978186|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_31180_2709975|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_10550,cysI_910131|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_16390_1403184|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_12970,tauD_1110385|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_33690,pvdE_2989317|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_34170_3038781|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_33610_2960332|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_52490_4656984|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_32140,antC_2795478|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_02030_185217|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_52900_4689273|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_45050,pykF_4017618|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_33650,pvdD_2982512.1|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_60020_5345911|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_52910_4690861|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_31150_2708353.1|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_33360_2936667|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_33360_2936335.2|1	19.7925795442	8.63171328888e-06	1.0	3.0
PA14_31100_2705469|1	19.6299551198	9.39841060888e-06	10.0	7.0
PA14_38640,scoB_3447845|2	19.6299551198	9.39841060888e-06	10.0	7.0
PA14_30900,trbJ_2683294|1	19.6299551198	9.39841060888e-06	10.0	7.0
PA14_67065,mdoH_5987645|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_00120_15071|20	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_08070,gpFI_694196|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_34410,mtlF_3061068|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_33280,pvdL_2922694|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_31260_2718264|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_48930_4350044|2	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_38660,scoA_3448129|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_55400_4925119|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_00510_51148|14	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_33610_2966480|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_33450,treA_2945182|6	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_31190_2711871|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_09230,pchC_782042.1|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_32790_2863113|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_07290,ygjP_627662|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_31470_2736817|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_14210_1214361|4	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_40050_3570033|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_33650,pvdD_2979672|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_33360_2936013.1|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_21490_1863555|4	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_31190_2711464|1	18.9032258065	1.3751993133e-05	0.0	2.0
PA14_13940_1196884|1	18.9032258065	1.3751993133e-05	0.0	2.0
