feature	score	p-value	#I-out-of-14	#O-out-of-277
,,group_6689	59.3571428571	1.31502001254e-14	3.0	0.0
,,group_4455	59.3571428571	1.31502001254e-14	3.0	0.0
,,group_6038	43.0304925219	5.38933109714e-11	3.0	1.0
,,group_9793	43.0304925219	5.38933109714e-11	3.0	1.0
,,group_8347	43.0304925219	5.38933109714e-11	3.0	1.0
,,group_10498	43.0304925219	5.38933109714e-11	3.0	1.0
,,group_9423	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_9719	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_10822	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_1917	39.5714285714	3.16276844687e-10	2.0	0.0
,,ohrB_2	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_20897	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_18710	39.5714285714	3.16276844687e-10	2.0	0.0
,,yahK	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_7884	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_4542	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_1556	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_6632	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_534	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_5845	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_18444	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_696	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_8383	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_20868	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_20966	39.5714285714	3.16276844687e-10	2.0	0.0
,,group_13465	39.5714285714	3.16276844687e-10	2.0	0.0
,,glpT_3	33.2547189273	8.08433351843e-09	3.0	2.0
,,tycC	33.2547189273	8.08433351843e-09	3.0	2.0
,,group_7555	33.2547189273	8.08433351843e-09	3.0	2.0
,,group_4453	33.2547189273	8.08433351843e-09	3.0	2.0
,,group_5251	30.8705518308	2.7582556604e-08	4.0	5.0
,,group_7492	27.0390923156	1.99382127747e-07	4.0	6.0
,,group_26993	26.7543837029	2.31027035612e-07	3.0	3.0
,,group_26992	26.7543837029	2.31027035612e-07	3.0	3.0
,,group_12387	26.7543837029	2.31027035612e-07	3.0	3.0
,,group_5074	26.7543837029	2.31027035612e-07	3.0	3.0
,,group_26991	26.7543837029	2.31027035612e-07	3.0	3.0
,,group_26990	26.7543837029	2.31027035612e-07	3.0	3.0
,,group_12119	26.7543837029	2.31027035612e-07	3.0	3.0
,,group_4069	26.7543837029	2.31027035612e-07	3.0	3.0
,,group_26989	26.7543837029	2.31027035612e-07	3.0	3.0
,,group_20855	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_10560	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_19053	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_14792	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_20860	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_13389	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_3926	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_3956	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_9024	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_20858	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_9276	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_5076	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_20846	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_5912	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_13470	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_35038	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_20850	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_8650	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_20857	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_20852	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_4207	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_3980	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_6200	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_20848	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_20849	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_12212	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_20847	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_3911	25.0644662197	5.54452225482e-07	2.0	1.0
,,ptsP_2	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_11399	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_7533	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_30903	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_20853	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_12694	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_7535	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_20859	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_20854	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_20861	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_20856	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_6169	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_4745	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_32560	25.0644662197	5.54452225482e-07	2.0	1.0
,,group_7836	22.8683526813	1.73484866637e-06	10.0	43.0
,,group_9713	22.1257275473	2.55364326519e-06	3.0	4.0
,,group_1653	22.1257275473	2.55364326519e-06	3.0	4.0
,,group_6662	22.1257275473	2.55364326519e-06	3.0	4.0
,,group_31670	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21136	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21020	19.7857142857	8.66277282795e-06	1.0	0.0
,,aroQ_2	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31743	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_6716	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31692	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31804	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_16942	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_5811	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31695	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31810	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_7771	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31667	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_9099	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31661	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21178	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21019	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31786	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_22839	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_1923	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31687	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_3678	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21252	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21186	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_11661	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_40409	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31712	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21210	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21086	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31766	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_12361	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_8755	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21187	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_41631	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_38093	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31795	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_9184	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_41635	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31778	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31760	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31751	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31826	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_11435	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21032	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21084	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31772	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31807	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_11716	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21191	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21061	19.7857142857	8.66277282795e-06	1.0	0.0
,,potA_5	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_8623	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21048	19.7857142857	8.66277282795e-06	1.0	0.0
,,flr	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31769	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21237	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21138	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31767	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21201	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31717	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21102	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31842	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31759	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31702	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21114	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31835	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31811	19.7857142857	8.66277282795e-06	1.0	0.0
,,yhaV_2	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_22974	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31705	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_41624	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_38094	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_19358	19.7857142857	8.66277282795e-06	1.0	0.0
,,recD_4	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31694	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31773	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_9686	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_5441	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21259	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21253	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_9357	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_12547	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31762	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_30948	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21093	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_7024	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_18725	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_31761	19.7857142857	8.66277282795e-06	1.0	0.0
,,group_21203	19.7857142857	8.66277282795e-06	1.0	0.0
