feature	score	p-value	#I-out-of-44	#O-out-of-148
PA14_59620	432.900180051	3.79899726099e-96	72.0	1964.0
PA14_59630	409.754979069	4.1443962541e-91	109.0	2119.0
PA14_23410,orfJ	354.548664332	4.33133215224e-79	56.0	1589.0
PA14_54970	348.675761002	8.23214378478e-78	11.0	1256.0
PA14_59610	337.594824826	2.131475543e-75	120.0	1929.0
PA14_01220	320.94953695	8.99647708668e-72	20.0	1228.0
PA14_54880	314.890944521	1.87841593655e-70	26.0	1250.0
PA14_35710	310.68891612	1.54578639823e-69	126.0	1867.0
PA14_15560	293.370174833	9.1672712901e-66	12.0	1077.0
PA14_10090	289.276279178	7.14906422698e-65	207.0	2239.0
PA14_54910	280.054054054	7.30830775852e-63	0.0	942.0
PA14_15530,trbK	268.756756757	2.11773187196e-60	0.0	904.0
PA14_10120	264.437042788	1.8508770798e-59	185.0	2024.0
PA14_54900	261.640927356	7.53073573925e-59	12.0	970.0
PA14_15500,traK	261.621621622	7.60405935225e-59	0.0	880.0
PA14_35720	256.233280603	1.13656343178e-57	153.0	1818.0
PA14_54860	255.675675676	1.50364559513e-57	0.0	860.0
PA14_63450	253.763205429	3.92690999207e-57	99.0	1502.0
PA14_53610	253.115788389	5.43483277193e-57	36.0	1108.0
PA14_54980	248.259013434	6.22294060567e-56	22.0	996.0
PA14_54890	236.618000067	2.14859159707e-53	37.0	1058.0
PA14_23380,orfH	235.977350905	2.96382747232e-53	511.0	3504.0
PA14_10050	235.580894555	3.61663279209e-53	98.0	1430.0
PA14_54870	230.370060377	4.95038372792e-52	33.0	1010.0
PA14_53600	229.910453981	6.23549728528e-52	45.0	1087.0
PA14_15490	228.918918919	1.02591340579e-51	0.0	770.0
PA14_55080	228.14835455	1.51064539947e-51	82.0	1309.0
PA14_03400	218.195932877	2.23822551834e-49	90.0	1320.0
PA14_10080	215.883474179	7.15056979511e-49	148.0	1636.0
PA14_15360	213.722415862	2.11725554815e-48	113.0	1435.0
PA14_14540	213.078941199	2.92516792007e-48	456.0	3139.0
PA14_23390,orfE	211.6205788	6.08566109276e-48	152.0	1641.0
PA14_23370,orfK	205.471165719	1.3365319853e-46	554.0	3547.0
PA14_46510	203.911727692	2.92580635331e-46	54.0	1053.0
PA14_54950	202.676969066	5.44096887815e-46	56.0	1061.0
PA14_55050	201.856654246	8.21632305297e-46	114.0	1396.0
PA14_04710	201.73444876	8.73663759261e-46	367.0	2670.0
PA14_54850	196.69041769	1.10175825156e-44	277.0	2216.0
PA14_55040	194.06631972	4.11897677289e-44	13.0	749.0
PA14_14560	191.549635377	1.45910369327e-43	148.0	1541.0
PA14_55020	191.459459459	1.52675312673e-43	0.0	644.0
PA14_22120	187.503731753	1.11488736386e-42	27.0	823.0
PA14_22090	186.376390723	1.9648339217e-42	30.0	839.0
PA14_59600	186.22270856	2.12263226084e-42	100.0	1259.0
PA14_23440,orfL	183.27273794	9.35154927415e-42	216.0	1857.0
PA14_55000	183.130393968	1.00452348092e-41	13.0	712.0
PA14_03390	182.879235735	1.13970710203e-41	179.0	1668.0
PA14_59390	181.760536228	2.00001814849e-41	1012.0	5381.0
PA14_46530	179.455655069	6.37197220207e-41	50.0	942.0
PA14_54960	177.284014286	1.89869241826e-40	48.0	922.0
PA14_29330	175.704189654	4.20176228938e-40	418.0	2781.0
PA14_59570	174.636330446	7.18825077437e-40	324.0	2341.0
PA14_54920	169.65857951	8.78489462801e-39	99.0	1191.0
PA14_46520	169.502109432	9.50411463095e-39	82.0	1095.0
PA14_28250	168.63191448	1.47223426089e-38	1056.0	5477.0
PA14_23420	167.853107925	2.17814204132e-38	576.0	3444.0
PA14_58720	167.775369677	2.26498990318e-38	360.0	2476.0
PA14_46550	166.451467312	4.40806821028e-38	81.0	1078.0
PA14_15400,repC	166.054054054	5.38342301125e-38	66.0	990.0
PA14_59170	163.810810811	1.66376227836e-37	0.0	551.0
PA14_23400	159.692855379	1.32055388528e-36	184.0	1597.0
PA14_30980	159.687918356	1.32383792955e-36	121.0	1272.0
PA14_22110	159.330143541	1.58491423577e-36	18.0	666.0
PA14_55030	157.741931196	3.52395598434e-36	14.0	633.0
PA14_39480	155.093794527	1.33566282661e-35	271.0	2000.0
PA14_53590	151.268746846	9.1548112555e-35	191.0	1596.0
PA14_23430	149.283170648	2.48681794423e-34	264.0	1940.0
PA14_22240	149.21588369	2.57247875923e-34	20.0	645.0
PA14_22190	148.253132608	4.17635907735e-34	50.0	831.0
PA14_22210	147.730509797	5.43301300679e-34	11.0	578.0
PA14_63440	147.599347658	5.80380206273e-34	542.0	3183.0
PA14_55090	147.347139172	6.58939376541e-34	230.0	1769.0
PA14_15540,trbL	146.709757164	9.08197223402e-34	115.0	1189.0
PA14_55410	145.826819261	1.41644970085e-33	797.0	4255.0
PA14_35730	145.256802699	1.88719960816e-33	242.0	1817.0
PA14_15610	144.535063863	2.71399239326e-33	249.0	1847.0
PA14_59560	143.990865899	3.56933958736e-33	247.0	1835.0
PA14_14550	142.800404683	6.49937626494e-33	666.0	3686.0
PA14_50310	141.394713234	1.31896299186e-32	864.0	4504.0
PA14_15430,tnpR	141.2676878	1.40607449571e-32	406.0	2551.0
PA14_23350,orfA	139.421514592	3.56218885019e-32	560.0	3214.0
PA14_22080	136.870298118	1.28724372658e-31	51.0	796.0
PA14_31250	136.583517024	1.48724849178e-31	166.0	1409.0
PA14_22220	135.120799456	3.10680106421e-31	24.0	623.0
PA14_31260	134.382217296	4.50679373462e-31	252.0	1814.0
PA14_13950	132.445480666	1.19545008826e-30	1536.0	3647.0
PA14_09480,phzA1	130.931457841	2.56305157068e-30	1614.0	7424.0
PA14_03166	128.951389151	6.94998248664e-30	180.0	1445.0
PA14_10110	128.839042336	7.35471673501e-30	191.0	1498.0
PA14_59760,cupD5	128.72972973	7.77113475115e-30	0.0	433.0
PA14_59580	128.700784016	7.88529640685e-30	358.0	2271.0
PA14_09450,phzD1	127.751553073	1.27210880137e-29	1489.0	6908.0
PA14_50320	127.296100391	1.60025201618e-29	867.0	4421.0
PA14_22100	126.732956837	2.12530675452e-29	22.0	581.0
PA14_59790,pvrR	126.380355023	2.53853951574e-29	63.0	827.0
PA14_59710,cupD1	123.963770138	8.57959139089e-29	41.0	690.0
PA14_28800	123.656531251	1.00164347636e-28	156.0	1304.0
PA14_28790	123.342166731	1.17360158953e-28	90.0	964.0
PA14_59120	122.307077288	1.97737411563e-28	70.0	851.0
PA14_22130	122.12085703	2.17195951969e-28	20.0	552.0
PA14_53570	121.893102815	2.43616609059e-28	824.0	4208.0
PA14_59780,rcsC	121.600131011	2.82383427983e-28	103.0	1026.0
PA14_15370	121.310726545	3.26732110005e-28	18.0	536.0
PA14_15410	121.180445873	3.48908488625e-28	453.0	2648.0
PA14_46540	120.807480042	4.21074328e-28	134.0	1182.0
PA14_22180	120.026030549	6.24359993559e-28	12.0	491.0
PA14_59770,rcsB	119.651935288	7.53938309299e-28	72.0	852.0
PA14_20530	119.454183063	8.32972324275e-28	521.0	2930.0
PA14_23360,wzz	118.704584662	1.21548241886e-27	837.0	4239.0
PA14_22230	117.671364616	2.04633659414e-27	33.0	619.0
PA14_15590	117.565721546	2.15828616277e-27	369.0	2261.0
PA14_53580	116.920604016	2.98792564654e-27	280.0	1859.0
PA14_46460	116.762890391	3.23522996292e-27	269.0	1808.0
PA14_09470,phzB1	116.194181546	4.30964474295e-27	1652.0	7442.0
PA14_30990	116.152477279	4.40123038474e-27	124.0	1112.0
PA14_22250	115.556292174	5.94474164462e-27	30.0	593.0
PA14_39925,phzD2	115.54645895	5.97429157666e-27	1477.0	6757.0
PA14_50330	114.798109132	8.71316552802e-27	935.0	4608.0
PA14_22140	112.245024006	3.15771323346e-26	36.0	618.0
PA14_08140,XR2	111.96698762	3.63309594716e-26	1672.0	4144.0
PA14_03310	109.755334091	1.10863518192e-25	267.0	1764.0
PA14_15600	108.487374997	2.10184861413e-25	293.0	1875.0
PA14_59800	107.316546692	3.79453048223e-25	91.0	906.0
PA14_07480	106.051031831	7.18605983895e-25	1050.0	5001.0
PA14_15520,trbJ	104.595296595	1.49812008507e-24	160.0	1240.0
PA14_08090,gpFII	101.967391933	5.64432649537e-24	2241.0	5870.0
PA14_09460,phzC1	100.698797294	1.07090582618e-23	1704.0	7497.0
PA14_39945,phzC2	100.496219546	1.18623154594e-23	1755.0	7690.0
PA14_03380	100.294457882	1.31343795739e-23	473.0	2611.0
PA14_15380,repA	100.252366104	1.34164956657e-23	115.0	1000.0
PA14_54930	98.2624233631	3.6645414692e-23	237.0	1570.0
PA14_22260	98.0276577015	4.12579548426e-23	30.0	531.0
PA14_22540,wrbA	97.2747422999	6.0345210967e-23	480.0	2622.0
PA14_49030	94.3498215196	2.64410744896e-22	110.0	950.0
PA14_08110	94.0296684972	3.10829789447e-22	2031.0	5308.0
PA14_60320,pilE	93.9287839022	3.27082894761e-22	709.0	3544.0
PA14_39970,phzA2	93.6808176746	3.70736542486e-22	1511.0	6690.0
PA14_39880,phzG2	93.3364204626	4.41198277867e-22	1675.0	7314.0
PA14_09410,phzG1	92.9545628569	5.35087968293e-22	1759.0	7630.0
PA14_28770	91.7873729196	9.65083114632e-22	209.0	1410.0
PA14_22160	91.3182214473	1.22328974357e-21	33.0	525.0
PA14_22270	90.0835099714	2.28316732323e-21	156.0	1155.0
PA14_59750,cupD4	89.3690981332	3.27614194458e-21	43.0	576.0
PA14_24870	87.9515163314	6.70786738175e-21	509.0	2684.0
