feature	score	p-value	#I-out-of-73	#O-out-of-147
,,group_22756	21.291957879	3.94382582105e-06	14.0	2.0
,,group_11589	19.3534308701	1.08623909177e-05	13.0	2.0
,,group_4175	16.748411788	4.26779737391e-05	20.0	9.0
,,group_1510	16.748411788	4.26779737391e-05	20.0	9.0
,,group_16107	16.6740285155	4.4384504857e-05	13.0	3.0
,,group_11286	16.6740285155	4.4384504857e-05	13.0	3.0
,,group_20652	16.6740285155	4.4384504857e-05	13.0	3.0
,,group_13318	16.6740285155	4.4384504857e-05	13.0	3.0
,,group_20651	16.6740285155	4.4384504857e-05	13.0	3.0
,,group_11285	16.6740285155	4.4384504857e-05	13.0	3.0
,,group_11284	16.6740285155	4.4384504857e-05	13.0	3.0
,,group_13319	16.6740285155	4.4384504857e-05	13.0	3.0
,,group_16106	16.6740285155	4.4384504857e-05	13.0	3.0
,,group_18787	16.1461394299	5.86379663363e-05	14.0	4.0
,,group_5553	16.1095890411	5.97805796471e-05	8.0	0.0
,,group_5369	15.5174727425	8.17461430423e-05	16.0	6.0
,,group_7308	15.5174727425	8.17461430423e-05	16.0	6.0
,,group_968	15.5110714465	8.20234310622e-05	11.0	2.0
,,group_2501	15.1713105333	9.81838813548e-05	20.0	10.0
,,group_4170	15.1713105333	9.81838813548e-05	20.0	10.0
,,group_6364	14.829466033	0.000117682350278	12.0	3.0
,,group_2335	14.829466033	0.000117682350278	12.0	3.0
,,group_11797	14.829466033	0.000117682350278	12.0	3.0
,,group_2265	14.829466033	0.000117682350278	12.0	3.0
,,group_10553	14.5606187681	0.000135721593743	9.0	1.0
,,aadB	14.3682733367	0.000150313746977	13.0	4.0
,,group_9532	14.095890411	0.00017372292315	7.0	0.0
,,group_16105	14.0578893417	0.000177268625601	14.0	5.0
,,group_8274	14.0578893417	0.000177268625601	14.0	5.0
,,group_20650	14.0578893417	0.000177268625601	14.0	5.0
,,group_1215	14.0578893417	0.000177268625601	14.0	5.0
,,group_9670	14.0578893417	0.000177268625601	14.0	5.0
,,hsdM	14.0578893417	0.000177268625601	14.0	5.0
,,group_8512	14.0578893417	0.000177268625601	14.0	5.0
,,group_20649	14.0578893417	0.000177268625601	14.0	5.0
,,group_1039	13.8552258477	0.000197446886692	15.0	6.0
,,group_9829	13.8552258477	0.000197446886692	15.0	6.0
,,group_21831	13.8552258477	0.000197446886692	15.0	6.0
,,group_4326	13.7279963687	0.000211281435957	20.0	11.0
,,group_642	13.6696486814	0.000217948712566	17.0	8.0
,,group_30922	13.6130214643	0.000224622086178	10.0	2.0
,,group_3366	13.6130214643	0.000224622086178	10.0	2.0
,,group_30025	13.6130214643	0.000224622086178	10.0	2.0
,,group_26765	13.6130214643	0.000224622086178	10.0	2.0
,,group_3059	13.0090658573	0.000309986541333	11.0	3.0
,,group_7044	13.0090658573	0.000309986541333	11.0	3.0
,,group_10548	13.0090658573	0.000309986541333	11.0	3.0
,,group_8427	13.0090658573	0.000309986541333	11.0	3.0
,,group_1195	13.0090658573	0.000309986541333	11.0	3.0
,,group_3296	12.7184993212	0.000362056183081	39.0	35.0
,,group_11754	12.6198863107	0.000381664544543	12.0	4.0
,,group_3496	12.6198863107	0.000381664544543	12.0	4.0
,,group_3656	12.6198863107	0.000381664544543	12.0	4.0
,,group_18512	12.597034552	0.000386359257578	8.0	1.0
,,group_30426	12.597034552	0.000386359257578	8.0	1.0
,,yadA	12.597034552	0.000386359257578	8.0	1.0
,,nreC_3	12.597034552	0.000386359257578	8.0	1.0
,,group_126	12.597034552	0.000386359257578	8.0	1.0
,,group_6181	12.528419587	0.000400808681132	21.0	13.0
,,group_4233	12.3738908044	0.000435379374572	13.0	5.0
,,group_21941	12.3738908044	0.000435379374572	13.0	5.0
,,group_9669	12.3738908044	0.000435379374572	13.0	5.0
,,group_6491	12.3738908044	0.000435379374572	13.0	5.0
,,group_21982	12.3011213618	0.000452686236515	19.0	11.0
,,group_895	12.3011213618	0.000452686236515	19.0	11.0
,,group_16104	12.2281241264	0.000470745037369	14.0	6.0
,,group_7041	12.2281241264	0.000470745037369	14.0	6.0
,,group_3406	12.2281241264	0.000470745037369	14.0	6.0
,,group_196	12.1552511416	0.000489498515567	15.0	7.0
,,group_16672	12.1552511416	0.000489498515567	15.0	7.0
,,group_21827	12.1552511416	0.000489498515567	15.0	7.0
,,group_3756	12.1552511416	0.000489498515567	15.0	7.0
,,group_21824	12.1552511416	0.000489498515567	15.0	7.0
,,group_21832	12.1552511416	0.000489498515567	15.0	7.0
,,group_6204	12.1552511416	0.000489498515567	15.0	7.0
,,group_21830	12.1552511416	0.000489498515567	15.0	7.0
,,group_7210	12.1552511416	0.000489498515567	15.0	7.0
,,group_21828	12.1552511416	0.000489498515567	15.0	7.0
,,group_21829	12.1552511416	0.000489498515567	15.0	7.0
,,group_16670	12.1552511416	0.000489498515567	15.0	7.0
,,group_4189	12.1552511416	0.000489498515567	15.0	7.0
,,group_226	12.1552511416	0.000489498515567	15.0	7.0
,,group_30422	12.0821917808	0.000509057181448	6.0	0.0
,,group_30435	12.0821917808	0.000509057181448	6.0	0.0
,,group_34073	12.0821917808	0.000509057181448	6.0	0.0
,,group_6941	12.0821917808	0.000509057181448	6.0	0.0
,,group_34072	12.0821917808	0.000509057181448	6.0	0.0
,,group_18977	12.0821917808	0.000509057181448	6.0	0.0
,,group_13399	12.0821917808	0.000509057181448	6.0	0.0
PA14_59270,pilO2,group_5315	11.8640077035	0.000572292550038	6.0	48.0
,,inaZ	11.735998509	0.000613026857846	9.0	2.0
,,group_33566	11.735998509	0.000613026857846	9.0	2.0
,,group_33532	11.735998509	0.000613026857846	9.0	2.0
,,group_4312	11.735998509	0.000613026857846	9.0	2.0
,,group_33535	11.735998509	0.000613026857846	9.0	2.0
,,group_33534	11.735998509	0.000613026857846	9.0	2.0
,,group_33650	11.735998509	0.000613026857846	9.0	2.0
,,group_29942	11.735998509	0.000613026857846	9.0	2.0
,,group_29937	11.735998509	0.000613026857846	9.0	2.0
,,group_33530	11.735998509	0.000613026857846	9.0	2.0
