feature	score	p-value	#I-out-of-148	#O-out-of-278
,,group_642	37.7403385136	8.08159866385e-10	2.0	80.0
,,group_4175	35.9152464242	2.06089724756e-09	4.0	85.0
,,group_2501	33.8151370795	6.06054659896e-09	5.0	85.0
,,group_1510	33.8151370795	6.06054659896e-09	5.0	85.0
,,group_11732	33.5046061033	7.10954236506e-09	2.0	72.0
,,group_13822	33.5046061033	7.10954236506e-09	2.0	72.0
,,group_21791	33.434898273	7.36897487302e-09	7.0	92.0
,,group_4170	33.2965293723	7.91237243179e-09	5.0	84.0
,,group_895	33.2965293723	7.91237243179e-09	5.0	84.0
,,group_11684	33.0572084972	8.94866597509e-09	8.0	95.0
,,group_196	32.4464806533	1.22520637787e-08	2.0	70.0
,,topB_2	32.3141036486	1.3115788854e-08	3.0	74.0
,,group_11703	32.3141036486	1.3115788854e-08	3.0	74.0
,,group_5523	32.2563180833	1.35117013786e-08	4.0	78.0
,,ptlG	32.0467308251	1.50508160145e-08	8.0	93.0
,,group_16672	31.9175578456	1.60856578426e-08	2.0	69.0
,,group_21827	31.9175578456	1.60856578426e-08	2.0	69.0
,,group_21824	31.9175578456	1.60856578426e-08	2.0	69.0
,,group_21832	31.9175578456	1.60856578426e-08	2.0	69.0
,,group_3756	31.9175578456	1.60856578426e-08	2.0	69.0
,,group_6204	31.9175578456	1.60856578426e-08	2.0	69.0
,,group_21830	31.9175578456	1.60856578426e-08	2.0	69.0
,,group_7210	31.9175578456	1.60856578426e-08	2.0	69.0
,,group_21828	31.9175578456	1.60856578426e-08	2.0	69.0
,,group_21829	31.9175578456	1.60856578426e-08	2.0	69.0
,,group_16670	31.9175578456	1.60856578426e-08	2.0	69.0
,,group_4189	31.9175578456	1.60856578426e-08	2.0	69.0
,,group_226	31.9175578456	1.60856578426e-08	2.0	69.0
,,group_11709	31.7885130018	1.71906439965e-08	3.0	73.0
,,group_11701	31.7885130018	1.71906439965e-08	3.0	73.0
,,group_13818	31.7885130018	1.71906439965e-08	3.0	73.0
,,group_7165	31.7885130018	1.71906439965e-08	3.0	73.0
,,group_6416	31.7885130018	1.71906439965e-08	3.0	73.0
