feature	score	p-value	#I-out-of-206	#O-out-of-147
,,group_41853	26.0444879858	3.33640007946e-07	50.0	4.0
,,group_1510	23.8683843302	1.03152018281e-06	61.0	9.0
,,group_10837	23.5045672826	1.24617586249e-06	55.0	7.0
,,group_4175	23.223800622	1.44201579425e-06	60.0	9.0
,,group_642	23.0176652289	1.60519634157e-06	57.0	8.0
,,group_4525	22.8442888217	1.75670554118e-06	54.0	7.0
,,group_11684	22.5049122518	2.0960689809e-06	74.0	15.0
,,group_13805	21.7191044394	3.15632269099e-06	55.0	8.0
,,group_2501	21.558115618	3.43267014615e-06	60.0	10.0
,,group_21831	21.3778896554	3.77094961115e-06	49.0	6.0
,,group_16736	21.2309320754	4.07140553192e-06	43.0	4.0
,,group_4170	20.9297190946	4.76445243096e-06	59.0	10.0
,,group_3406	20.7141756379	5.33198084426e-06	48.0	6.0
,,group_21941	20.601165709	5.65616633624e-06	45.0	5.0
,,group_21877	20.601165709	5.65616633624e-06	45.0	5.0
,,group_11754	20.5477927769	5.81608145741e-06	42.0	4.0
,,group_11732	20.4289779894	6.18855968199e-06	53.0	8.0
,,group_4732	20.4289779894	6.18855968199e-06	53.0	8.0
,,group_196	20.2218815648	6.89596172e-06	50.0	7.0
,,dbpA_2	20.2218815648	6.89596172e-06	50.0	7.0
,,group_21871	20.2218815648	6.89596172e-06	50.0	7.0
,,group_13837	20.2218815648	6.89596172e-06	50.0	7.0
,,group_21870	20.2218815648	6.89596172e-06	50.0	7.0
,,group_15724	20.0332298271	7.61080419571e-06	55.0	9.0
,,group_11723	19.92956279	8.03482445214e-06	44.0	5.0
,,tnpR	19.92956279	8.03482445214e-06	44.0	5.0
,,group_21878	19.92956279	8.03482445214e-06	44.0	5.0
,,group_21879	19.92956279	8.03482445214e-06	44.0	5.0
,,group_21824	19.5714574665	9.69061755691e-06	49.0	7.0
,,group_16672	19.5714574665	9.69061755691e-06	49.0	7.0
,,group_21834	19.5714574665	9.69061755691e-06	49.0	7.0
,,group_21832	19.5714574665	9.69061755691e-06	49.0	7.0
,,group_3756	19.5714574665	9.69061755691e-06	49.0	7.0
,,group_6204	19.5714574665	9.69061755691e-06	49.0	7.0
