feature	score	p-value	#I-out-of-293	#O-out-of-102
,,group_12802	46.1238245768	1.11010276061e-11	164.0	5.0
,,oprD_10	43.0341600164	5.37923784169e-11	155.0	5.0
PA14_51830,,dps2	33.8814545198	5.8574388481e-09	130.0	97.0
,,lip_3	18.0062692778	2.20178658856e-05	2.0	9.0
,,group_25592	18.0062692778	2.20178658856e-05	2.0	9.0
PA14_27090,lipH,lifO	18.0062692778	2.20178658856e-05	2.0	9.0
PA14_63620,lipC,lip_2	18.0062692778	2.20178658856e-05	2.0	9.0
,,group_23989	15.5992818164	7.82843170322e-05	63.0	3.0
,,group_17504	15.5992818164	7.82843170322e-05	63.0	3.0
,,group_23990	15.5992818164	7.82843170322e-05	63.0	3.0
,,group_17502	15.5992818164	7.82843170322e-05	63.0	3.0
,,group_17503	15.5992818164	7.82843170322e-05	63.0	3.0
PA14_72320,,spmB	15.5992818164	7.82843170322e-05	63.0	3.0
,,group_6165	15.5992818164	7.82843170322e-05	63.0	3.0
,,group_17501	15.5992818164	7.82843170322e-05	63.0	3.0
,,group_23988	15.5992818164	7.82843170322e-05	63.0	3.0
,,group_14286	15.262111408	9.3574787183e-05	62.0	3.0
,,group_7429	15.262111408	9.3574787183e-05	62.0	3.0
,,group_14287	14.7769141786	0.000121007895949	66.0	4.0
,,group_16064	14.6934354935	0.000126486144069	71.0	5.0
,,group_13308	14.6934354935	0.000126486144069	71.0	5.0
,,rcdA_2	14.6211604096	0.000131430469956	42.0	0.0
PA14_34450,,rclR_2	14.6211604096	0.000131430469956	42.0	0.0
,,aadB	14.4683190682	0.000142536773242	48.0	1.0
,,group_20515	14.3682103103	0.000150318778587	70.0	5.0
,,group_11276	14.3682103103	0.000150318778587	70.0	5.0
,,group_20517	14.3682103103	0.000150318778587	70.0	5.0
,,group_20516	14.3682103103	0.000150318778587	70.0	5.0
,,group_874	14.362745098	0.000150755730224	0.0	5.0
,,group_30267	14.362745098	0.000150755730224	0.0	5.0
,,group_33278	14.362745098	0.000150755730224	0.0	5.0
,,group_13721	13.6257660832	0.00022310243083	14.0	17.0
,,group_25020	13.2429956055	0.000273600315495	10.0	14.0
,,group_7084	13.0737596293	0.000299461456725	66.0	5.0
,,group_1345	13.0638649089	0.000301047589452	5.0	10.0
PA14_11620,,ybhF_2	12.8805460751	0.000332015348235	37.0	0.0
,,group_1761	12.6830437143	0.000368986436791	2.0	7.0
,,hin_4	12.5324232082	0.000399950786686	36.0	0.0
,,group_22341	12.5324232082	0.000399950786686	36.0	0.0
,,group_22302	12.5324232082	0.000399950786686	36.0	0.0
,,group_22299	12.5324232082	0.000399950786686	36.0	0.0
,,group_22301	12.5324232082	0.000399950786686	36.0	0.0
,,group_22298	12.5324232082	0.000399950786686	36.0	0.0
,,group_4892	12.5324232082	0.000399950786686	36.0	0.0
,,group_22300	12.5324232082	0.000399950786686	36.0	0.0
,,group_22320	12.5324232082	0.000399950786686	36.0	0.0
,,group_22322	12.5324232082	0.000399950786686	36.0	0.0
,,group_22319	12.5324232082	0.000399950786686	36.0	0.0
,,group_22297	12.4313056281	0.000422196643621	48.0	2.0
,,group_22296	12.4313056281	0.000422196643621	48.0	2.0
,,group_14342	12.1963461152	0.00047883211191	8.0	12.0
,,group_8537	12.1963461152	0.00047883211191	8.0	12.0
,,tnsB_1	12.1843003413	0.000481934119713	35.0	0.0
,,mdtN_4	12.1843003413	0.000481934119713	35.0	0.0
,,group_22303	12.1843003413	0.000481934119713	35.0	0.0
,,group_23272	12.1843003413	0.000481934119713	35.0	0.0
,,group_22323	12.1843003413	0.000481934119713	35.0	0.0
,,group_22304	12.1843003413	0.000481934119713	35.0	0.0
PA14_40040,,group_2347	12.0876962401	0.000507556493764	71.0	47.0
,,group_22312	11.8361774744	0.000580909533022	34.0	0.0
,,group_22308	11.8361774744	0.000580909533022	34.0	0.0
,,group_22310	11.8361774744	0.000580909533022	34.0	0.0
,,group_4782	11.8361774744	0.000580909533022	34.0	0.0
PA14_46700,ybiF,rhtA	11.8361774744	0.000580909533022	34.0	0.0
,,fom3	11.8361774744	0.000580909533022	34.0	0.0
,,yeaJ	11.8361774744	0.000580909533022	34.0	0.0
,,group_22311	11.8361774744	0.000580909533022	34.0	0.0
PA14_58630,speC,ldc	11.8361774744	0.000580909533022	34.0	0.0
,,parB_1	11.8100727972	0.000589111290406	67.0	6.0
,,occP_2	11.7041252695	0.000623616900186	40.0	1.0
,,group_13920	11.7041252695	0.000623616900186	40.0	1.0
,,queC_1	11.7041252695	0.000623616900186	40.0	1.0
PA14_42500,pcrD,invA	11.7041252695	0.000623616900186	40.0	1.0
,,group_11480	11.4901960784	0.000699642555456	0.0	4.0
,,group_28682	11.4901960784	0.000699642555456	0.0	4.0
,,group_28679	11.4901960784	0.000699642555456	0.0	4.0
,,group_24998	11.4901960784	0.000699642555456	0.0	4.0
,,group_18130	11.4901960784	0.000699642555456	0.0	4.0
,,group_9920	11.4901960784	0.000699642555456	0.0	4.0
,,group_28680	11.4901960784	0.000699642555456	0.0	4.0
,,camD	11.4901960784	0.000699642555456	0.0	4.0
,,group_9021	11.4901960784	0.000699642555456	0.0	4.0
,,group_18122	11.4901960784	0.000699642555456	0.0	4.0
,,group_18376	11.4901960784	0.000699642555456	0.0	4.0
,,group_14498	11.4901960784	0.000699642555456	0.0	4.0
,,cdhR_8	11.4901960784	0.000699642555456	0.0	4.0
,,group_2529	11.4901960784	0.000699642555456	0.0	4.0
,,group_11684	11.4705966004	0.000707059786719	89.0	11.0
,,group_5173	11.3162204784	0.000768329430063	10.0	13.0
,,group_5329	11.3162204784	0.000768329430063	10.0	13.0
,,emrB_6	11.2367078231	0.0008019527909	6.0	10.0
,,group_7103	11.2367078231	0.0008019527909	6.0	10.0
,,higB2	11.2367078231	0.0008019527909	6.0	10.0
,,group_25599	11.2367078231	0.0008019527909	6.0	10.0
,,group_25600	11.2367078231	0.0008019527909	6.0	10.0
,,emrK_3	11.2367078231	0.0008019527909	6.0	10.0
PA14_01640,,metR_3	11.2367078231	0.0008019527909	6.0	10.0
,,group_9708	11.2230563612	0.000807873377365	122.0	19.0
,,comM_1	11.1739918509	0.000829519575233	79.0	9.0
,,group_13923	11.1399317406	0.000844890004126	32.0	0.0
