feature	score	p-value	#I-out-of-50	#O-out-of-5
,,group_6637	30.42	3.47922485972e-08	1.0	4.0
,,group_19102	24.0666666667	9.30573029769e-07	2.0	4.0
PA14_07910,rpe,rpe	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_22095	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_18943	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_1561	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35664	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_5933	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_26379	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35641	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_26376	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_26374	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35626	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35649	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35678	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_26377	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35663	24.0666666667	9.30573029769e-07	2.0	4.0
PA14_20900,,ydhP_2	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35644	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_18942	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35628	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35647	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_6852	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_4728	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_26368	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_25171	24.0666666667	9.30573029769e-07	2.0	4.0
,,queC_2	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_16590	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_8474	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_22411	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35660	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_21480	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35643	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_26375	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35638	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35665	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_14531	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_3446	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_33815	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35645	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_5016	24.0666666667	9.30573029769e-07	2.0	4.0
PA14_10120,,dmlR_23	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35633	24.0666666667	9.30573029769e-07	2.0	4.0
,,rfnT_3	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_22098	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_25170	24.0666666667	9.30573029769e-07	2.0	4.0
PA14_27020,mttC,tatD	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_3442	24.0666666667	9.30573029769e-07	2.0	4.0
,,tetR_2	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_34823	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35662	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35600	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_19113	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35653	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_26367	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35657	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35627	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35652	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_20203	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_18040	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_16942	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_8473	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35606	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_14305	24.0666666667	9.30573029769e-07	2.0	4.0
,,group_35658	24.0666666667	9.30573029769e-07	2.0	4.0
PA14_10050,,group_11466	24.0666666667	9.30573029769e-07	2.0	4.0
