feature	score	p-value	#I-out-of-2	#O-out-of-424
,,group_36284	212.0	5.02958444225e-48	1.0	0.0
,,group_10079	212.0	5.02958444225e-48	1.0	0.0
,,group_14264	212.0	5.02958444225e-48	1.0	0.0
,,group_10180	105.002358491	1.21990549728e-24	1.0	1.0
,,group_18392	105.002358491	1.21990549728e-24	1.0	1.0
,,group_5536	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_19149	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_36101	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_1433	69.3396226415	8.28875885491e-17	1.0	2.0
,,cusR_2	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_36119	69.3396226415	8.28875885491e-17	1.0	2.0
,,group_36065	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36102	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36081	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36069	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36063	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36105	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_19069	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36082	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36064	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_16734	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36087	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36067	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36103	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36066	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36093	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_38737	51.5106132075	7.12110913933e-13	1.0	3.0
,,yjcD	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_7327	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36107	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_2393	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36073	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_24045	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36083	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36071	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36112	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36085	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_24053	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_24054	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_19144	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36074	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36092	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36094	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36084	51.5106132075	7.12110913933e-13	1.0	3.0
,,fabG_5	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36086	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36108	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36068	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_8773	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36079	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36091	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36078	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_24041	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36070	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36077	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_19145	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36088	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36072	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_36117	51.5106132075	7.12110913933e-13	1.0	3.0
,,cfa	51.5106132075	7.12110913933e-13	1.0	3.0
PA14_41800,,pknK_3	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_1124	51.5106132075	7.12110913933e-13	1.0	3.0
,,group_19037	40.8150943396	1.67335587268e-10	1.0	4.0
