feature	score	p-value	#I-out-of-7	#O-out-of-419
,,group_36776	119.714285714	7.30609439058e-28	2.0	0.0
,,group_26506	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36765	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36761	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36768	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36771	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36777	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36769	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36760	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36766	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36774	119.714285714	7.30609439058e-28	2.0	0.0
,,group_14515	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36759	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36775	119.714285714	7.30609439058e-28	2.0	0.0
,,group_3120	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36121	119.714285714	7.30609439058e-28	2.0	0.0
,,group_19201	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36772	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36762	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36770	119.714285714	7.30609439058e-28	2.0	0.0
,,group_19200	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36763	119.714285714	7.30609439058e-28	2.0	0.0
,,group_16749	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36767	119.714285714	7.30609439058e-28	2.0	0.0
,,group_7329	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36764	119.714285714	7.30609439058e-28	2.0	0.0
,,group_14547	119.714285714	7.30609439058e-28	2.0	0.0
,,group_36773	119.714285714	7.30609439058e-28	2.0	0.0
,,group_19078	119.714285714	7.30609439058e-28	2.0	0.0
,,group_26505	86.8107739516	1.19417210495e-20	3.0	3.0
,,group_26504	86.8107739516	1.19417210495e-20	3.0	3.0
,,group_561	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26444	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26566	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_5536	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_18763	78.4817592908	8.07403449822e-19	2.0	1.0
,,cmpC_2	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26547	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26469	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26601	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_3811	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26448	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26461	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26552	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26550	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26578	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26488	78.4817592908	8.07403449822e-19	2.0	1.0
,,lexA_2	78.4817592908	8.07403449822e-19	2.0	1.0
,,viuB_1	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26556	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26602	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_2286	78.4817592908	8.07403449822e-19	2.0	1.0
,,cmpD_3	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_19043	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26568	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_10238	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_18056	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26445	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26571	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_35997	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26545	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26544	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26459	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_9239	78.4817592908	8.07403449822e-19	2.0	1.0
,,group_26563	78.4817592908	8.07403449822e-19	2.0	1.0
