feature	score	p-value	#I-out-of-17	#O-out-of-409
,,group_8216	92.2768589098	7.53603814329e-22	6.0	3.0
,,group_8393	66.0155688192	4.47375164641e-16	7.0	9.0
,,group_14564	61.5179059399	4.38735042566e-15	4.0	2.0
,,group_3173	61.5179059399	4.38735042566e-15	4.0	2.0
,,group_35595	61.5179059399	4.38735042566e-15	4.0	2.0
,,group_35528	61.5179059399	4.38735042566e-15	4.0	2.0
,,group_17006	61.5179059399	4.38735042566e-15	4.0	2.0
,,group_4204	61.3552254211	4.76524889134e-15	7.0	10.0
,,group_13472	61.3552254211	4.76524889134e-15	7.0	10.0
,,group_2745	61.3552254211	4.76524889134e-15	7.0	10.0
,,group_2753	61.3552254211	4.76524889134e-15	7.0	10.0
,,ant1	60.6752480943	6.73111913662e-15	9.0	18.0
,,group_4351	55.3582973363	1.00444981196e-13	9.0	20.0
,,group_10397	51.6164656572	6.74733262638e-13	4.0	3.0
,,group_4504	50.1953401409	1.39177921188e-12	7.0	13.0
PA14_28400,oprQ,oprD_1	50.1953401409	1.39177921188e-12	7.0	13.0
,,group_36209	48.1176470588	4.01397607409e-12	2.0	0.0
,,group_5418	47.1918596289	6.43672138879e-12	7.0	14.0
,,group_35525	47.1918596289	6.43672138879e-12	7.0	14.0
,,group_5133	44.4652014173	2.58918713268e-11	7.0	15.0
,,group_14518	44.2007766432	2.96363681452e-11	4.0	4.0
,,cat_5	43.4792345242	4.28482229021e-11	6.0	11.0
,,tnsB_2	43.110357297	5.17376420228e-11	9.0	26.0
,,xre	41.9792582495	9.22467351565e-11	7.0	16.0
,,group_3171	41.9792582495	9.22467351565e-11	7.0	16.0
,,group_14561	41.9792582495	9.22467351565e-11	7.0	16.0
,,group_9066	40.9391341867	1.57044725956e-10	3.0	2.0
,,group_2903	40.4501653962	2.01695374728e-10	6.0	12.0
,,group_2023	40.4501653962	2.01695374728e-10	6.0	12.0
,,group_5362	40.2627355099	2.22003397292e-10	8.0	22.0
PA14_47080,,pgrR_3	39.9284189986	2.63442213679e-10	9.0	28.0
,,group_6789	39.9284189986	2.63442213679e-10	9.0	28.0
,,group_197	39.703940745	2.95528596366e-10	7.0	17.0
,,group_206	39.703940745	2.95528596366e-10	7.0	17.0
,,group_22718	37.6139738242	8.62245566489e-10	7.0	18.0
,,group_7377	37.6139738242	8.62245566489e-10	7.0	18.0
,,group_22720	37.6139738242	8.62245566489e-10	7.0	18.0
,,group_11811	37.6139738242	8.62245566489e-10	7.0	18.0
,,group_22719	37.6139738242	8.62245566489e-10	7.0	18.0
,,group_14033	37.6139738242	8.62245566489e-10	7.0	18.0
,,group_4887	36.865813318	1.26545523049e-09	8.0	24.0
,,group_22325	36.865813318	1.26545523049e-09	8.0	24.0
,,tnsB	36.865813318	1.26545523049e-09	8.0	24.0
,,group_8391	36.7740954573	1.32641047229e-09	5.0	9.0
,,group_17044	35.6879708814	2.3158960905e-09	7.0	19.0
,,group_12677	35.6879708814	2.3158960905e-09	7.0	19.0
,,hsdR	35.6879708814	2.3158960905e-09	7.0	19.0
,,cdiA_3	35.3255363937	2.78950457269e-09	8.0	25.0
,,group_13923	35.3255363937	2.78950457269e-09	8.0	25.0
,,group_22326	35.3132173163	2.80720473406e-09	6.0	14.0
,,group_14040	33.9077136967	5.77891276971e-09	7.0	20.0
,,group_4134	33.8783089822	5.86691672832e-09	8.0	26.0
,,group_7378	33.7084711635	6.40212857768e-09	5.0	10.0
,,group_4207	33.7084711635	6.40212857768e-09	5.0	10.0
,,group_2716	33.1505824824	8.52908211706e-09	3.0	3.0
,,group_14286	33.1002614191	8.75269527855e-09	12.0	56.0
,,group_7429	33.1002614191	8.75269527855e-09	12.0	56.0
,,yeaJ	32.5161554108	1.18205809743e-08	8.0	27.0
,,group_22312	32.5161554108	1.18205809743e-08	8.0	27.0
,,group_22311	32.5161554108	1.18205809743e-08	8.0	27.0
,,group_22308	32.5161554108	1.18205809743e-08	8.0	27.0
PA14_58630,speC,ldc	32.5161554108	1.18205809743e-08	8.0	27.0
,,group_22310	32.5161554108	1.18205809743e-08	8.0	27.0
,,fom3	32.5161554108	1.18205809743e-08	8.0	27.0
PA14_46700,ybiF,rhtA	32.5161554108	1.18205809743e-08	8.0	27.0
,,group_4782	32.5161554108	1.18205809743e-08	8.0	27.0
,,group_7174	32.5161554108	1.18205809743e-08	8.0	27.0
,,group_22297	32.4657405606	1.21312370727e-08	10.0	41.0
,,group_22296	32.4657405606	1.21312370727e-08	10.0	41.0
,,aadB	32.4657405606	1.21312370727e-08	10.0	41.0
,,group_23990	32.3407912756	1.29368841648e-08	12.0	57.0
PA14_72320,,spmB	32.3407912756	1.29368841648e-08	12.0	57.0
,,group_17502	32.3407912756	1.29368841648e-08	12.0	57.0
