feature	score	p-value	#I-out-of-1	#O-out-of-425
,,group_2609	211.501176471	6.46185297787e-48	1.0	1.0
,,group_35035	211.501176471	6.46185297787e-48	1.0	1.0
,,group_35874	211.501176471	6.46185297787e-48	1.0	1.0
,,group_35873	211.501176471	6.46185297787e-48	1.0	1.0
,,group_35869	211.501176471	6.46185297787e-48	1.0	1.0
,,group_35037	211.501176471	6.46185297787e-48	1.0	1.0
,,group_36166	211.501176471	6.46185297787e-48	1.0	1.0
,,group_35036	211.501176471	6.46185297787e-48	1.0	1.0
,,group_12118	211.501176471	6.46185297787e-48	1.0	1.0
,,group_35872	211.501176471	6.46185297787e-48	1.0	1.0
,,group_2775	211.501176471	6.46185297787e-48	1.0	1.0
,,group_35876	211.501176471	6.46185297787e-48	1.0	1.0
,,group_1556	211.501176471	6.46185297787e-48	1.0	1.0
,,group_3877	211.501176471	6.46185297787e-48	1.0	1.0
,,glgB_2	211.501176471	6.46185297787e-48	1.0	1.0
,,group_35875	211.501176471	6.46185297787e-48	1.0	1.0
,,group_19152	211.501176471	6.46185297787e-48	1.0	1.0
,,group_35868	211.501176471	6.46185297787e-48	1.0	1.0
,,group_26623	211.501176471	6.46185297787e-48	1.0	1.0
,,group_26622	211.501176471	6.46185297787e-48	1.0	1.0
,,group_20866	140.336470588	2.24717043132e-32	1.0	2.0
,,group_2987	140.336470588	2.24717043132e-32	1.0	2.0
,,group_6859	140.336470588	2.24717043132e-32	1.0	2.0
,,group_35038	140.336470588	2.24717043132e-32	1.0	2.0
,,group_6156	140.336470588	2.24717043132e-32	1.0	2.0
,,group_19053	140.336470588	2.24717043132e-32	1.0	2.0
,,group_36167	140.336470588	2.24717043132e-32	1.0	2.0
,,group_14637	140.336470588	2.24717043132e-32	1.0	2.0
,,aaeA_2	140.336470588	2.24717043132e-32	1.0	2.0
,,group_35870	140.336470588	2.24717043132e-32	1.0	2.0
,,group_7328	140.336470588	2.24717043132e-32	1.0	2.0
,,group_10560	140.336470588	2.24717043132e-32	1.0	2.0
,,group_19136	140.336470588	2.24717043132e-32	1.0	2.0
PA14_52190,rumA,rlmD	140.336470588	2.24717043132e-32	1.0	2.0
,,group_5745	140.336470588	2.24717043132e-32	1.0	2.0
,,group_32560	140.336470588	2.24717043132e-32	1.0	2.0
,,group_35871	140.336470588	2.24717043132e-32	1.0	2.0
,,group_3637	140.336470588	2.24717043132e-32	1.0	2.0
,,group_7535	140.336470588	2.24717043132e-32	1.0	2.0
,,group_9024	104.755294118	1.38190361248e-24	1.0	3.0
,,group_8347	104.755294118	1.38190361248e-24	1.0	3.0
,,group_7533	104.755294118	1.38190361248e-24	1.0	3.0
,,group_3178	104.755294118	1.38190361248e-24	1.0	3.0
,,group_14792	104.755294118	1.38190361248e-24	1.0	3.0
,,glpF_2	104.755294118	1.38190361248e-24	1.0	3.0
,,group_3956	104.755294118	1.38190361248e-24	1.0	3.0
,,group_18771	104.755294118	1.38190361248e-24	1.0	3.0
,,group_12665	104.755294118	1.38190361248e-24	1.0	3.0
,,group_5843	104.755294118	1.38190361248e-24	1.0	3.0
,,group_6054	104.755294118	1.38190361248e-24	1.0	3.0
,,group_15839	104.755294118	1.38190361248e-24	1.0	3.0
,,group_3309	104.755294118	1.38190361248e-24	1.0	3.0
,,group_30903	104.755294118	1.38190361248e-24	1.0	3.0
,,group_7555	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_29758	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_5995	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_10812	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_29757	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_1847	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_7776	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_3234	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_9426	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_2962	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_3515	83.4075294118	6.67672055823e-20	1.0	4.0
,,group_26993	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_12917	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_9170	69.1764705882	9.00358054148e-17	1.0	5.0
,,group_26990	69.1764705882	9.00358054148e-17	1.0	5.0
