feature	score	p-value	#I-out-of-50	#O-out-of-376
PA14_22080	179.228432063	7.14310208322e-41	150.086649064	326.87427227
PA14_22270	175.83321802	3.93781841831e-40	179.044119368	440.970430063
PA14_22190	170.375552774	6.12551395002e-39	134.38605772	281.032450906
PA14_22100	157.932691117	3.2014613896e-36	110.255967883	211.22176278
PA14_49510,pyoS3I	156.452997442	6.74028909823e-36	198.303736989	551.812524108
PA14_22240	156.238525713	7.50835247907e-36	111.071225264	215.667343418
PA14_15435	154.63078676	1.68608241996e-35	226.3908034	677.336641405
PA14_22230	152.960745043	3.90707750208e-35	114.002738959	229.090437304
PA14_22130	152.897196308	4.03404324602e-35	101.559984061	187.363128958
PA14_22110	152.448944067	5.05483224163e-35	119.61552036	249.234894525
PA14_22120	150.788864855	1.16556249784e-34	135.078555629	307.430081315
PA14_22250	144.059155186	3.44871623014e-33	104.905088962	207.310264049
PA14_22140	143.963872179	3.6181756432e-33	115.755320616	245.286520494
PA14_22220	141.26647879	1.4069306702e-32	105.652809203	212.838401148
PA14_15450,merD	139.816919133	2.91910339606e-32	176.229338611	488.951355388
PA14_22210	138.342052619	6.13456037896e-32	103.781542457	209.524011762
PA14_22090	138.134821436	6.8093255716e-32	120.892173612	271.041442292
PA14_22260	131.459413571	1.96450080645e-30	93.6977818178	182.280565965
PA14_15470,merP	125.919100878	3.20277076354e-29	231.964524984	770.21803837
PA14_22180	123.752513896	9.54343973029e-29	84.7054450306	159.887051695
PA14_22160	122.256713834	2.02821111505e-28	81.8569322684	151.940722839
PA14_15445,merE	118.115996611	1.63538810142e-27	143.110680936	388.821192204
PA14_15420	115.687205098	5.56498271256e-27	169.370676894	506.733039896
PA14_15475,merT	111.479700548	4.64537489924e-26	256.031526996	928.746794072
PA14_59630	101.03242213	9.04900673009e-24	151.848470713	460.060260582
PA14_29330	98.1239232303	3.93002129015e-23	195.479507449	670.590041975
PA14_59610	92.9538524534	5.35280069864e-22	137.335935688	412.699940297
PA14_04710	88.653422987	4.70411938119e-21	174.755914068	596.912179034
PA14_59620	86.1384295845	1.6777066288e-20	141.257044835	445.66262272
PA14_15460,merA	82.4089358261	1.10652421605e-19	269.440274365	1103.7135906
PA14_43100	81.6281314123	1.64259345179e-19	234.563562143	921.511270178
PA14_27990	79.8804946272	3.97753823684e-19	60.7336495985	1390.3479223
PA14_10830	78.4913439366	8.03495483611e-19	204.837464658	778.517937033
PA14_08200	76.3695590958	2.35249799386e-18	57.4965988883	1322.67182441
PA14_01130	75.7714469702	3.18473144921e-18	175.635852718	639.333990827
PA14_15410	69.7779015016	6.6372323605e-17	158.622549757	573.169709448
PA14_43090	69.1299877794	9.21830095774e-17	109.9335034	341.995307965
PA14_15430,tnpR	68.5003018514	1.26858184298e-16	205.608797212	819.502423429
PA14_10840	66.0139428546	4.47744378991e-16	162.231581626	603.454462818
PA14_15480,merR	65.2535721883	6.58547080391e-16	265.20519751	1158.50543478
PA14_08250	61.4893419529	4.45146254085e-15	31.5969569636	890.631580613
PA14_51520,spcU	57.7158982599	3.02845160068e-14	223.369570404	962.359095361
PA14_14430	54.431326257	1.60976143982e-13	38.5446168834	914.408201129
PA14_08320	52.3809899264	4.57127646731e-13	44.810408391	968.871855316
PA14_50310	51.474158554	7.25457440693e-13	19.755129237	662.430382022
PA14_22550	51.0426910175	9.03787972385e-13	153.239304638	610.811677458
PA14_51530,exoU	50.5855263229	1.1408327856e-12	250.471806674	1152.8996811
PA14_13950	50.1915471529	1.39447198838e-12	33.7299146605	821.952798869
PA14_08280	49.3743853602	2.11489124001e-12	71.7026281187	1236.01853266
PA14_14300	48.6281675144	3.0939346032e-12	143.526841865	568.905407055
PA14_20600	47.8299713145	4.64831493616e-12	169.940634477	714.071689615
PA14_18960	46.8972688248	7.48068881983e-12	166.075034338	697.135791354
PA14_08240	46.2387378577	1.04686566586e-11	103.545214615	1533.01981926
PA14_50320	45.7069886924	1.37331929438e-11	24.221333548	670.967366663
PA14_50330	45.6628069491	1.40464683484e-11	31.8161587296	761.036287436
PA14_53620	44.130017848	3.07272531642e-11	55.4961197837	1012.72873928
PA14_14420	43.6459502991	3.93490544242e-11	27.3923381177	691.863034044
PA14_30690	41.6575069545	1.08747032619e-10	185.015952433	827.991313652
PA14_22530	41.5783823814	1.13238507814e-10	112.957945212	435.380238084
PA14_53650	39.661093859	3.02083847225e-10	65.4782912703	1075.83284173
PA14_08260	39.378395995	3.49138483309e-10	58.705514652	1001.88243816
PA14_18970,pldA	39.3374981164	3.56528288368e-10	236.579340972	1140.76406277
PA14_13200	38.8106627222	4.66970080168e-10	129.841547999	535.684243992
PA14_13910	38.0159031044	7.01703371776e-10	6.83303173279	386.872786581
PA14_22520	37.8261771848	7.73370355577e-10	118.00812372	476.271004457
PA14_13220	37.3993005129	9.6256643906e-10	109.210786119	431.354710083
PA14_22540,wrbA	37.2207635729	1.05484632634e-09	98.4127300475	375.756225283
PA14_31190	36.7760281096	1.32509620433e-09	198.61176544	933.912342834
PA14_48950	36.5348116674	1.49963931787e-09	45.423867917	832.79301772
PA14_23350,orfA	35.9378390774	2.03713856273e-09	14.0058002844	465.190164893
PA14_23360,wzz	35.5810434771	2.44656839271e-09	38.7131894264	750.718417899
PA14_22500	35.5532590893	2.48171482804e-09	100.587770864	393.108889235
PA14_13870	34.7119805866	3.8227177834e-09	32.8847261971	678.094512083
PA14_53660	33.8499062752	5.9531959695e-09	93.9220011016	1302.49869565
PA14_40470	33.6606445774	6.56148376582e-09	138.162303913	605.199728623
PA14_31260	33.6440363803	6.61774553146e-09	94.3171647658	367.459608291
PA14_08330	32.8668243483	9.86932201485e-09	56.3204077604	912.992338095
PA14_08230	32.7728151903	1.03583360784e-08	67.26564951	1024.57176346
PA14_33680,fpvA	32.2665400676	1.34408050633e-08	80.6033795466	1153.31506032
PA14_59190	31.9945694006	1.54604176906e-08	8.43554920238	361.959663653
PA14_10130	31.4302313529	2.06736784063e-08	79.2183211743	1130.42274275
PA14_48910	31.219364493	2.30455731197e-08	45.6764523439	785.129240195
PA14_48940,coaB	31.0660973092	2.49389463118e-08	35.3911719339	672.928468933
PA14_20530	31.0312868421	2.53902473093e-08	7.96554557313	348.190502282
PA14_13880	30.5890469811	3.18888917791e-08	4.77068462447	301.150959064
PA14_14310	30.5449463794	3.26220515126e-08	136.611272229	612.503390569
PA14_59220	30.4434410771	3.43743577302e-08	74.4265465633	1071.99098474
PA14_13890	30.2974253307	3.70617533276e-08	13.5300659805	413.759132009
PA14_23370,orfK	30.2514873168	3.79500123975e-08	27.6808263533	579.955259165
PA14_13920	30.1080649595	4.08628301946e-08	4.18965474203	289.272777253
PA14_69510	29.9003299859	4.54835416204e-08	44.8833397701	763.991934131
PA14_53570	28.373716124	1.00014011914e-07	141.440206236	652.137902539
PA14_49520,pyoS3A	28.2799237692	1.04979141102e-07	311.131460039	1687.72218152
PA14_23380,orfH	26.9205073497	2.11997493166e-07	31.3832388217	590.946857864
PA14_54050	26.5197662321	2.60855338823e-07	119.105539028	534.607134883
PA14_01770	26.3357916232	2.86921897252e-07	104.289625179	452.260816599
PA14_48970	26.3173705659	2.89671592709e-07	48.0396259478	761.532504689
PA14_53630	25.9747999029	3.45903177002e-07	34.0869231514	611.421708547
PA14_48500	25.5179239792	4.3829220513e-07	162.031419629	790.860746712
PA14_30850,trbI	25.2277086095	5.09449895234e-07	190.461433844	964.23193477
