feature	score	p-value	#I-out-of-2	#O-out-of-424
PA14_38180	17.4752743599	2.91068681346e-05	13.2331710304	933.058727838
PA14_59230	16.0681179267	6.11041648901e-05	7.31322038709	388.797306842
PA14_59220	13.6277065115	0.000222871966575	13.9264363587	1132.49109495
PA14_03380	10.3651298222	0.00128417868491	7.322510434	498.302211159
PA14_23350,orfA	9.65632254759	0.00188700990097	6.89972310728	472.29624207
PA14_31370,tam	6.88293461821	0.00870225656498	0.0	1459.18213906
PA14_03250	6.78504464212	0.00919247310207	7.36897040219	615.598729912
PA14_07300	6.18010204696	0.0129194825522	9.24212969447	879.967646625
PA14_51530,exoU	5.3001091982	0.0213240874738	0.69314718056	1402.6783406
PA14_34740	5.20442638309	0.0225294475755	5.22574667371	421.606952649
PA14_31360	5.19171034814	0.0226948704928	0.0	1100.64259381
PA14_54750	5.13652010144	0.02342756297	7.27239839257	677.942952368
PA14_59380	5.09359403831	0.024014373509	2.19722457734	1898.4196559
PA14_03265	4.93589204877	0.0263044821006	5.93224518745	517.530473703
PA14_23360,wzz	4.91794934235	0.0265790471311	7.96554557313	781.466061753
PA14_19540,ssuA	4.89445421463	0.0269430885681	10.9783193125	1204.40951005
PA14_15430,tnpR	4.83543028604	0.0278806824912	0.0	1025.11122064
PA14_59470	4.75506162604	0.0292122467817	1.94591014906	1736.25100893
PA14_59980	4.55320107595	0.0328572631971	0.0	965.278628101
PA14_18970,pldA	4.4768436858	0.0343571154402	1.09861228867	1376.24479145
PA14_29200	4.40164031129	0.0359043809286	3.04452243772	2019.10793311
PA14_51520,spcU	4.28694020452	0.038406224801	0.69314718056	1185.03551858
PA14_51590	4.24240491755	0.039426281366	16.2394318334	2072.23083791
PA14_59860	4.18361584061	0.0408165302753	0.0	886.926558209
PA14_59490	4.14964288918	0.0416433055266	0.69314718056	1155.4581942
PA14_03285	4.12140583049	0.0423438770983	4.91998092583	428.005025944
PA14_52960	4.11520725854	0.0424993174474	0.0	872.423938811
PA14_29330	4.0852337237	0.0432594680224	0.0	866.069549424
PA14_23000,gltG	3.93511255934	0.0472879758414	6.04025471128	2814.48509352
PA14_08060	3.90844042202	0.0480441624942	14.2482503082	1795.92796997
PA14_40270	3.84508203163	0.0498920810415	0.0	815.157390705
PA14_31350	3.78933218903	0.0515802238361	1.60943791243	1403.72617773
PA14_42630,pscS	3.76462663996	0.0523475436493	1.09861228867	1220.17418585
PA14_22990,gltF	3.7540345165	0.0526802112174	5.31320597904	2553.41727859
PA14_48450	3.66604515913	0.0555318042826	0.0	777.201573736
PA14_19560,ssuD	3.64008274557	0.0564041309271	10.4928562986	1241.53680288
PA14_04710	3.63994383538	0.0564088371645	0.0	771.668093102
PA14_39790	3.60840079577	0.0574883757805	3.58351893846	1996.71445561
PA14_22550	3.60401406649	0.0576402372885	0.0	764.050982097
PA14_15610	3.57093107708	0.0587993338354	4.15888308336	358.042282695
PA14_39260	3.56802323687	0.0589023905405	0.0	756.420926216
PA14_59480	3.5666931957	0.058949592476	1.60943791243	1353.42229716
PA14_39850	3.5253387076	0.0604374753288	7.4442486495	800.913730666
PA14_59430	3.49761245894	0.0614573702359	2.77258872224	1717.05462773
PA14_03320	3.49565581781	0.0615300329681	5.84932477995	580.734981503
PA14_48460	3.45630245249	0.0630110732154	0.0	732.736119927
PA14_15650	3.45521595904	0.0630524976772	0.0	732.505783316
PA14_15410	3.45185027927	0.0631810044303	0.0	731.792259205
PA14_47850	3.38254337367	0.065890302243	1.09861228867	1135.84698375
PA14_10830	3.35019495363	0.067197054603	0.69314718056	982.662254511
PA14_59360,pilM2	3.34851752298	0.0672655672155	0.0	709.885714871
PA14_59510	3.34080112159	0.0675816973464	1.38629436112	1226.4110292
PA14_59880	3.28328678536	0.0699886359885	1.60943791243	1289.01185517
PA14_14540	3.26674755136	0.0706976585652	0.0	692.550480888
PA14_48500	3.2098431367	0.0731965005036	0.69314718056	952.19901916
PA14_59400	3.1788690691	0.0745963436083	5.65948221576	2499.02424903
PA14_15630	3.17399307752	0.0748193155722	0.0	672.886532433
PA14_30880,trbL	3.16185909713	0.0753772982422	0.0	670.314128591
PA14_03350	3.15241532382	0.0758146652674	6.83303173279	741.439635159
PA14_58930	3.14888834049	0.075978708388	1.09861228867	1084.01140276
PA14_13200	3.13927260373	0.0764278861184	0.0	665.525791991
PA14_50330	3.08398696018	0.0790664866928	7.10249935577	785.74994681
PA14_59390	3.06614399466	0.0799388768723	0.69314718056	920.959439411
PA14_58910	3.05376727272	0.0805500983123	2.30258509299	1461.6922252
PA14_19590,ssuF	3.04122012133	0.0811748829713	7.33498187887	823.236461732
PA14_54740	3.02340386417	0.0820710403094	9.31784857969	1123.33513743
PA14_20600	2.89334567126	0.0889460411976	0.69314718056	883.319176912
PA14_59630	2.88636194007	0.089332440484	0.0	611.908731295
PA14_28020	2.88302236138	0.0895178573227	0.69314718056	881.067673941
PA14_30870,trbF	2.86509777732	0.0905202087442	0.0	607.400728791
PA14_34750,tauD	2.86462960918	0.0905465515904	7.1268908089	807.524151863
PA14_30690	2.8257235437	0.0927650786099	1.09861228867	1011.9086538
PA14_59870	2.82438419882	0.0928424956359	1.60943791243	1183.62840952
PA14_27420,trpB	2.81563711008	0.0933498266507	1.09861228867	1009.64951055
PA14_60100,dtd	2.8151145265	0.0933802317589	3.68887945411	333.469582042
PA14_03370	2.80325812241	0.0940729666404	5.1416635565	527.441265201
PA14_22520	2.8032034348	0.0940761747984	0.0	594.279128177
PA14_59890	2.80317353599	0.0940779288126	1.38629436112	1104.61362793
PA14_18960	2.79802820599	0.0943803102932	0.69314718056	862.517678511
PA14_59900	2.78874294004	0.0949286678332	2.19722457734	1364.80587808
PA14_59620	2.7684889979	0.0961368724431	0.0	586.919667555
PA14_35750,tpnC	2.72749937418	0.0986336099728	0.0	578.229867326
PA14_50320	2.72368411693	0.0988695756861	6.23832462504	688.950375586
PA14_59990	2.72034963759	0.099076310845	2.07944154168	1311.08235011
PA14_59520	2.70992696409	0.0997255571456	1.60943791243	1157.09277565
PA14_03360	2.70929960328	0.0997647844759	5.56068163102	592.67992422
PA14_31160	2.69841171862	0.100448268207	0.69314718056	840.745595843
PA14_03270	2.68715782773	0.10116010822	6.91373735066	791.356087642
PA14_59000	2.66889098009	0.102327304957	1.09861228867	976.714569216
PA14_42580,pscO	2.66847384219	0.102354130236	2.19722457734	1335.84023504
PA14_12960	2.66427940581	0.1026242938	9.35053700247	1167.13749492
PA14_35760	2.64991623436	0.103555352817	2.30258509299	1364.37626944
PA14_48490	2.6183311234	0.105635488163	0.0	555.08619816
PA14_03330	2.59954746059	0.106894233622	4.70048036579	479.781449552
PA14_59610	2.59450884898	0.107234677379	0.0	550.035875985
PA14_22530	2.5865008646	0.107778203899	0.0	548.338183295
PA14_12970,tauD	2.57663743239	0.108451826438	9.94798279242	1272.11815118
PA14_48950	2.55737236191	0.109780912306	7.36264527042	870.854240367
PA14_46570	2.55635410691	0.109851657523	0.0	541.947070665
PA14_13220	2.54983724624	0.110305617646	0.0	540.565496203
